epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744041274365,2025-04-07T18.54.34.365,152.833,-16.768,17.744,33.140
1744041274386,2025-04-07T18.54.34.386,152.854,-18.384,13.872,35.610
1744041274406,2025-04-07T18.54.34.406,152.874,-13.201,14.695,38.171
1744041274427,2025-04-07T18.54.34.427,152.895,-14.451,12.988,39.207
1744041274446,2025-04-07T18.54.34.446,152.914,-7.470,11.250,38.323
1744041274466,2025-04-07T18.54.34.466,152.934,-3.628,3.567,32.287
1744041274487,2025-04-07T18.54.34.487,152.955,-13.079,-8.079,24.360
1744041274507,2025-04-07T18.54.34.507,152.975,-22.896,-16.646,20.305
1744041274528,2025-04-07T18.54.34.528,152.996,-24.451,-19.512,19.665
1744041274547,2025-04-07T18.54.34.547,153.015,-15.183,-17.134,18.537
1744041274567,2025-04-07T18.54.34.567,153.035,0.976,-8.994,13.201
1744041274588,2025-04-07T18.54.34.588,153.056,4.116,0.610,6.098
1744041274608,2025-04-07T18.54.34.608,153.076,-0.854,4.116,-2.652
1744041274629,2025-04-07T18.54.34.629,153.097,1.220,2.378,-14.207
1744041274649,2025-04-07T18.54.34.649,153.117,10.976,-0.976,-30.488
1744041274668,2025-04-07T18.54.34.668,153.136,21.159,0.274,-42.622
1744041274689,2025-04-07T18.54.34.689,153.157,28.963,2.470,-46.341
1744041274709,2025-04-07T18.54.34.709,153.177,25.061,-0.244,-46.555
1744041274730,2025-04-07T18.54.34.730,153.198,15.061,-5.884,-44.604
1744041274751,2025-04-07T18.54.34.751,153.219,-0.884,-10.640,-40.854
1744041274771,2025-04-07T18.54.34.771,153.239,-15.579,-8.506,-32.073
1744041274790,2025-04-07T18.54.34.790,153.258,-16.067,2.287,-22.927
1744041274811,2025-04-07T18.54.34.811,153.279,-2.165,16.006,-11.463
1744041274831,2025-04-07T18.54.34.831,153.299,7.256,18.598,-3.171
1744041274852,2025-04-07T18.54.34.852,153.320,-1.799,12.348,2.470
1744041274872,2025-04-07T18.54.34.872,153.340,-18.567,14.146,13.598
1744041274893,2025-04-07T18.54.34.893,153.361,-17.866,22.470,23.415
1744041274912,2025-04-07T18.54.34.912,153.380,-7.012,21.189,28.811
1744041274932,2025-04-07T18.54.34.932,153.400,-10.701,14.024,35.518
1744041274953,2025-04-07T18.54.34.953,153.421,-23.720,7.835,40.091
1744041274973,2025-04-07T18.54.34.973,153.441,-30.518,2.927,42.043
1744041274994,2025-04-07T18.54.34.994,153.462,-23.963,-0.274,41.829
1744041275013,2025-04-07T18.54.35.013,153.481,-16.341,-3.750,36.189
1744041275033,2025-04-07T18.54.35.033,153.501,-11.433,-10.732,25.579
1744041275054,2025-04-07T18.54.35.054,153.522,-15.671,-16.677,17.957
1744041275074,2025-04-07T18.54.35.074,153.542,-22.683,-17.713,16.585
1744041275095,2025-04-07T18.54.35.095,153.563,-24.543,-18.720,11.799
1744041275115,2025-04-07T18.54.35.115,153.583,-17.317,-19.695,-2.256
1744041275134,2025-04-07T18.54.35.134,153.602,2.561,-14.817,-17.896
1744041275155,2025-04-07T18.54.35.155,153.623,11.494,-8.262,-26.768
1744041275175,2025-04-07T18.54.35.175,153.643,8.689,-12.073,-35.000
1744041275196,2025-04-07T18.54.35.196,153.664,10.793,-23.110,-45.030
1744041275216,2025-04-07T18.54.35.216,153.684,21.951,-23.750,-50.183
1744041275237,2025-04-07T18.54.35.237,153.705,36.189,-13.689,-45.579
1744041275256,2025-04-07T18.54.35.256,153.724,43.506,-8.049,-37.774
1744041275276,2025-04-07T18.54.35.276,153.744,40.915,-6.311,-27.439
1744041275297,2025-04-07T18.54.35.297,153.765,31.098,-7.988,-17.927
1744041275317,2025-04-07T18.54.35.317,153.785,20.335,-3.171,-9.329
1744041275338,2025-04-07T18.54.35.338,153.806,19.970,7.043,-4.939
1744041275358,2025-04-07T18.54.35.358,153.826,21.677,13.567,-1.951
1744041275377,2025-04-07T18.54.35.377,153.845,14.451,15.335,2.744
1744041275398,2025-04-07T18.54.35.398,153.866,6.707,15.762,8.201
1744041275418,2025-04-07T18.54.35.418,153.886,-3.659,16.280,15.427
1744041275439,2025-04-07T18.54.35.439,153.907,-4.512,18.567,19.817
1744041275459,2025-04-07T18.54.35.459,153.927,4.116,16.921,22.226
1744041275479,2025-04-07T18.54.35.479,153.947,-7.561,5.701,25.183
1744041275499,2025-04-07T18.54.35.499,153.967,-22.317,-6.982,26.829
1744041275520,2025-04-07T18.54.35.520,153.988,-28.140,-12.317,26.951
1744041275540,2025-04-07T18.54.35.540,154.008,-24.726,-10.793,26.006
1744041275561,2025-04-07T18.54.35.561,154.029,-21.524,-11.829,23.628
1744041275581,2025-04-07T18.54.35.581,154.049,-19.634,-18.415,17.530
1744041275600,2025-04-07T18.54.35.600,154.068,-24.268,-29.390,15.488
1744041275621,2025-04-07T18.54.35.621,154.089,-30.335,-33.537,16.098
1744041275641,2025-04-07T18.54.35.641,154.109,-26.037,-26.860,17.805
1744041275662,2025-04-07T18.54.35.662,154.130,-16.555,-17.134,16.982
1744041275682,2025-04-07T18.54.35.682,154.150,-9.268,-10.915,10.945
1744041275703,2025-04-07T18.54.35.703,154.171,-7.470,-8.445,2.104
1744041275722,2025-04-07T18.54.35.722,154.190,-5.854,-7.348,-8.018
1744041275742,2025-04-07T18.54.35.742,154.210,-2.561,-1.098,-15.793
1744041275763,2025-04-07T18.54.35.763,154.231,11.799,7.195,-23.598
1744041275783,2025-04-07T18.54.35.783,154.251,21.646,14.512,-31.433
1744041275804,2025-04-07T18.54.35.804,154.272,29.238,17.835,-40.183
1744041275824,2025-04-07T18.54.35.824,154.292,35.549,14.085,-45.671
1744041275843,2025-04-07T18.54.35.843,154.311,32.835,10.549,-41.433
1744041275864,2025-04-07T18.54.35.864,154.332,28.872,10.701,-29.848
1744041275884,2025-04-07T18.54.35.884,154.352,19.939,11.585,-13.811
1744041275905,2025-04-07T18.54.35.905,154.373,5.091,12.470,0.427
1744041275925,2025-04-07T18.54.35.925,154.393,-4.207,14.451,8.659
1744041275944,2025-04-07T18.54.35.944,154.412,-0.305,22.591,13.323
1744041275965,2025-04-07T18.54.35.965,154.433,9.695,28.506,15.701
1744041275985,2025-04-07T18.54.35.985,154.453,0.945,26.098,19.329
1744041276006,2025-04-07T18.54.36.006,154.474,-12.134,20.701,25.122
1744041276026,2025-04-07T18.54.36.026,154.494,-18.659,14.421,31.128
1744041276047,2025-04-07T18.54.36.047,154.515,-23.659,8.811,36.006
1744041276066,2025-04-07T18.54.36.066,154.534,-21.707,2.866,40.000
1744041276086,2025-04-07T18.54.36.086,154.554,-21.738,-3.476,37.165
1744041276107,2025-04-07T18.54.36.107,154.575,-27.012,-11.860,32.805
1744041276127,2025-04-07T18.54.36.127,154.595,-36.768,-18.659,28.902
1744041276148,2025-04-07T18.54.36.148,154.616,-32.500,-21.524,23.811
1744041276168,2025-04-07T18.54.36.168,154.636,-27.591,-24.299,16.616
1744041276188,2025-04-07T18.54.36.188,154.656,-25.915,-23.689,9.482
1744041276208,2025-04-07T18.54.36.208,154.676,-19.756,-18.110,0.061
1744041276229,2025-04-07T18.54.36.229,154.697,-5.274,-7.927,-7.226
1744041276249,2025-04-07T18.54.36.249,154.717,13.293,-2.622,-16.982
1744041276270,2025-04-07T18.54.36.270,154.738,21.006,1.189,-28.110
1744041276290,2025-04-07T18.54.36.290,154.758,29.055,3.110,-36.524
1744041276309,2025-04-07T18.54.36.309,154.777,30.213,2.774,-42.439
1744041276330,2025-04-07T18.54.36.330,154.798,34.634,-9.482,-58.841
1744041276350,2025-04-07T18.54.36.350,154.818,56.555,-18.841,-72.896
1744041276371,2025-04-07T18.54.36.371,154.839,57.988,-15.518,-61.707
1744041276391,2025-04-07T18.54.36.391,154.859,25.213,-17.805,-43.933
1744041276410,2025-04-07T18.54.36.410,154.878,12.835,-17.530,-32.744
1744041276431,2025-04-07T18.54.36.431,154.899,16.738,0.000,-20.488
1744041276451,2025-04-07T18.54.36.451,154.919,22.622,24.329,-5.671
1744041276472,2025-04-07T18.54.36.472,154.940,12.287,38.384,4.421
1744041276492,2025-04-07T18.54.36.492,154.960,2.287,42.073,6.280
1744041276513,2025-04-07T18.54.36.513,154.981,-1.646,44.177,12.287
1744041276532,2025-04-07T18.54.36.532,155.000,-8.232,38.445,20.854
1744041276552,2025-04-07T18.54.36.552,155.020,-16.250,24.817,27.927
1744041276573,2025-04-07T18.54.36.573,155.041,-21.250,12.683,36.738
1744041276593,2025-04-07T18.54.36.593,155.061,-22.195,5.518,45.976
1744041276614,2025-04-07T18.54.36.614,155.082,-28.902,-1.220,51.616
1744041276634,2025-04-07T18.54.36.634,155.102,-36.768,-10.640,48.171
1744041276653,2025-04-07T18.54.36.653,155.121,-34.848,-22.927,42.348
1744041276674,2025-04-07T18.54.36.674,155.142,-39.085,-29.085,40.884
1744041276694,2025-04-07T18.54.36.694,155.162,-44.695,-33.811,34.573
1744041276715,2025-04-07T18.54.36.715,155.183,-47.226,-38.933,22.378
1744041276735,2025-04-07T18.54.36.735,155.203,-42.165,-37.317,11.799
1744041276756,2025-04-07T18.54.36.756,155.224,-32.835,-28.537,2.774
1744041276775,2025-04-07T18.54.36.775,155.243,-24.634,-13.049,-8.537
1744041276795,2025-04-07T18.54.36.795,155.263,-15.701,0.732,-23.994
1744041276816,2025-04-07T18.54.36.816,155.284,1.159,9.085,-37.043
1744041276836,2025-04-07T18.54.36.836,155.304,15.000,12.744,-40.396
1744041276857,2025-04-07T18.54.36.857,155.325,17.500,15.366,-43.018
1744041276876,2025-04-07T18.54.36.876,155.344,19.970,13.232,-46.037
1744041276897,2025-04-07T18.54.36.897,155.365,31.402,14.329,-42.927
1744041276917,2025-04-07T18.54.36.917,155.385,42.591,18.323,-35.305
1744041276938,2025-04-07T18.54.36.938,155.406,38.384,17.165,-25.854
1744041276958,2025-04-07T18.54.36.958,155.426,23.902,11.829,-17.866
1744041276979,2025-04-07T18.54.36.979,155.447,13.720,2.226,-13.018
1744041276998,2025-04-07T18.54.36.998,155.466,17.500,3.049,-7.287
1744041277018,2025-04-07T18.54.37.018,155.486,30.213,15.884,-1.372
1744041277039,2025-04-07T18.54.37.039,155.507,25.457,21.128,6.799
1744041277059,2025-04-07T18.54.37.059,155.527,1.250,14.055,12.927
1744041277080,2025-04-07T18.54.37.080,155.548,-19.268,10.732,21.189
1744041277100,2025-04-07T18.54.37.100,155.568,-20.701,11.524,26.555
1744041277119,2025-04-07T18.54.37.119,155.587,-0.274,15.793,29.146
1744041277140,2025-04-07T18.54.37.140,155.608,-0.549,12.165,37.713
1744041277160,2025-04-07T18.54.37.160,155.628,-21.829,1.311,38.933
1744041277181,2025-04-07T18.54.37.181,155.649,-23.049,-4.939,35.122
1744041277201,2025-04-07T18.54.37.201,155.669,-20.884,-7.226,33.750
1744041277222,2025-04-07T18.54.37.222,155.690,-23.872,-12.287,30.000
1744041277241,2025-04-07T18.54.37.241,155.709,-21.738,-23.720,20.366
1744041277261,2025-04-07T18.54.37.261,155.729,-22.470,-31.341,18.354
1744041277282,2025-04-07T18.54.37.282,155.750,-36.951,-31.280,23.720
1744041277302,2025-04-07T18.54.37.302,155.770,-43.598,-31.220,22.378
1744041277323,2025-04-07T18.54.37.323,155.791,-27.195,-31.280,7.195
1744041277342,2025-04-07T18.54.37.342,155.810,-16.646,-26.555,-5.244
1744041277362,2025-04-07T18.54.37.362,155.830,-12.561,-20.244,-17.378
1744041277383,2025-04-07T18.54.37.383,155.851,1.738,-12.866,-35.366
1744041277403,2025-04-07T18.54.37.403,155.871,16.524,-3.018,-49.055
1744041277424,2025-04-07T18.54.37.424,155.892,27.378,7.683,-54.543
1744041277444,2025-04-07T18.54.37.444,155.912,37.256,14.268,-60.732
1744041277463,2025-04-07T18.54.37.463,155.931,40.732,16.555,-57.104
1744041277484,2025-04-07T18.54.37.484,155.952,40.061,16.555,-48.201
1744041277504,2025-04-07T18.54.37.504,155.972,31.037,16.189,-37.744
1744041277525,2025-04-07T18.54.37.525,155.993,14.543,14.451,-28.750
1744041277545,2025-04-07T18.54.37.545,156.013,10.854,14.299,-23.110
1744041277566,2025-04-07T18.54.37.566,156.034,15.488,16.951,-12.195
1744041277585,2025-04-07T18.54.37.585,156.053,7.012,20.671,7.073
1744041277605,2025-04-07T18.54.37.605,156.073,-13.140,17.226,20.488
1744041277626,2025-04-07T18.54.37.626,156.094,-27.043,16.280,29.756
1744041277647,2025-04-07T18.54.37.647,156.115,-21.250,22.134,32.226
1744041277667,2025-04-07T18.54.37.667,156.135,-19.939,23.232,34.360
1744041277686,2025-04-07T18.54.37.686,156.154,-34.756,17.165,38.201
1744041277707,2025-04-07T18.54.37.707,156.175,-31.128,14.207,37.287
1744041277727,2025-04-07T18.54.37.727,156.195,-18.994,13.537,34.024
1744041277748,2025-04-07T18.54.37.748,156.216,-8.049,5.579,24.695
1744041277768,2025-04-07T18.54.37.768,156.236,-0.732,-4.207,15.213
1744041277789,2025-04-07T18.54.37.789,156.257,-9.146,-11.494,13.171
1744041277808,2025-04-07T18.54.37.808,156.276,-24.543,-18.201,16.220
1744041277828,2025-04-07T18.54.37.828,156.296,-29.390,-22.866,12.744
1744041277849,2025-04-07T18.54.37.849,156.317,-17.287,-24.695,0.549
1744041277869,2025-04-07T18.54.37.869,156.337,-5.000,-22.652,-12.683
1744041277890,2025-04-07T18.54.37.890,156.358,2.683,-22.622,-24.207
1744041277910,2025-04-07T18.54.37.910,156.378,6.402,-28.963,-35.244
1744041277929,2025-04-07T18.54.37.929,156.397,15.061,-32.713,-45.640
1744041277950,2025-04-07T18.54.37.950,156.418,23.963,-26.951,-47.195
1744041277970,2025-04-07T18.54.37.970,156.438,29.329,-16.159,-40.061
1744041277991,2025-04-07T18.54.37.991,156.459,28.628,-9.207,-32.195
1744041278011,2025-04-07T18.54.38.011,156.479,25.610,-8.262,-30.854
1744041278032,2025-04-07T18.54.38.032,156.500,24.055,-8.841,-30.762
1744041278051,2025-04-07T18.54.38.051,156.519,15.610,-4.146,-21.006
1744041278071,2025-04-07T18.54.38.071,156.539,-3.689,1.677,-7.500
1744041278092,2025-04-07T18.54.38.092,156.560,-8.750,10.793,0.366
1744041278112,2025-04-07T18.54.38.112,156.580,5.579,19.817,-1.280
1744041278133,2025-04-07T18.54.38.133,156.601,16.341,27.073,-2.104
1744041278152,2025-04-07T18.54.38.152,156.620,2.195,26.768,3.201
1744041278172,2025-04-07T18.54.38.172,156.640,-9.390,21.098,7.683
1744041278193,2025-04-07T18.54.38.193,156.661,-12.043,17.866,14.543
1744041278213,2025-04-07T18.54.38.213,156.681,-11.585,14.695,25.915
1744041278234,2025-04-07T18.54.38.234,156.702,-9.695,8.171,36.677
1744041278254,2025-04-07T18.54.38.254,156.722,-20.640,-1.860,43.079
1744041278273,2025-04-07T18.54.38.273,156.741,-27.713,-9.024,50.915
1744041278294,2025-04-07T18.54.38.294,156.762,-24.604,-11.067,56.463
1744041278314,2025-04-07T18.54.38.314,156.782,-20.122,-12.104,56.646
1744041278335,2025-04-07T18.54.38.335,156.803,-14.665,-16.189,43.018
1744041278355,2025-04-07T18.54.38.355,156.823,-8.780,-24.848,25.518
1744041278376,2025-04-07T18.54.38.376,156.844,-19.329,-24.848,17.927
1744041278395,2025-04-07T18.54.38.395,156.863,-29.207,-19.024,11.921
1744041278416,2025-04-07T18.54.38.416,156.884,-16.220,-10.823,-5.152
1744041278436,2025-04-07T18.54.38.436,156.904,9.909,-0.854,-24.939
1744041278457,2025-04-07T18.54.38.457,156.925,26.677,4.116,-39.848
1744041278477,2025-04-07T18.54.38.477,156.945,17.439,4.970,-44.360
1744041278498,2025-04-07T18.54.38.498,156.966,16.585,3.262,-47.226
1744041278517,2025-04-07T18.54.38.517,156.985,33.262,7.530,-49.451
1744041278537,2025-04-07T18.54.38.537,157.005,45.000,10.976,-47.012
1744041278558,2025-04-07T18.54.38.558,157.026,46.555,5.640,-44.604
1744041278578,2025-04-07T18.54.38.578,157.046,38.537,-3.689,-37.348
1744041278599,2025-04-07T18.54.38.599,157.067,20.183,-10.396,-19.177
1744041278618,2025-04-07T18.54.38.618,157.086,-3.506,-2.896,7.256
1744041278638,2025-04-07T18.54.38.638,157.106,-7.104,20.000,30.549
1744041278659,2025-04-07T18.54.38.659,157.127,5.213,43.354,37.835
1744041278679,2025-04-07T18.54.38.679,157.147,17.774,48.902,32.561
1744041278700,2025-04-07T18.54.38.700,157.168,10.213,46.707,34.726
1744041278720,2025-04-07T18.54.38.720,157.188,-6.768,37.378,41.280
1744041278739,2025-04-07T18.54.38.739,157.207,-23.049,26.860,49.085
1744041278760,2025-04-07T18.54.38.760,157.228,-24.878,20.000,50.061
1744041278780,2025-04-07T18.54.38.780,157.248,-16.220,15.305,45.518
1744041278801,2025-04-07T18.54.38.801,157.269,-5.671,10.488,37.409
1744041278821,2025-04-07T18.54.38.821,157.289,-5.976,1.006,28.628
1744041278842,2025-04-07T18.54.38.842,157.310,-10.122,-9.848,20.671
1744041278861,2025-04-07T18.54.38.861,157.329,-19.360,-20.945,11.311
1744041278881,2025-04-07T18.54.38.881,157.349,-28.445,-27.134,4.909
1744041278902,2025-04-07T18.54.38.902,157.370,-12.409,-29.299,-5.732
1744041278922,2025-04-07T18.54.38.922,157.390,9.756,-32.104,-18.963
1744041278943,2025-04-07T18.54.38.943,157.411,3.841,-30.518,-21.738
1744041278963,2025-04-07T18.54.38.963,157.431,-5.091,-31.220,-24.329
1744041278982,2025-04-07T18.54.38.982,157.450,8.567,-26.585,-33.445
1744041279003,2025-04-07T18.54.39.003,157.471,23.171,-18.750,-40.335
1744041279023,2025-04-07T18.54.39.023,157.491,25.732,-12.470,-41.860
1744041279044,2025-04-07T18.54.39.044,157.512,27.866,-10.152,-47.195
1744041279064,2025-04-07T18.54.39.064,157.532,26.006,-6.585,-45.030
1744041279084,2025-04-07T18.54.39.084,157.552,19.848,-2.256,-37.409
1744041279104,2025-04-07T18.54.39.104,157.572,14.268,-5.427,-35.579
1744041279125,2025-04-07T18.54.39.125,157.593,7.866,-14.665,-36.524
1744041279145,2025-04-07T18.54.39.145,157.613,-5.366,-17.378,-27.835
1744041279166,2025-04-07T18.54.39.166,157.634,-5.396,-8.079,-16.738
1744041279186,2025-04-07T18.54.39.186,157.654,6.311,8.445,-6.768
1744041279205,2025-04-07T18.54.39.205,157.673,2.012,17.439,3.171
1744041279226,2025-04-07T18.54.39.226,157.694,-9.177,18.140,8.994
1744041279246,2025-04-07T18.54.39.246,157.714,-14.207,23.659,16.037
1744041279267,2025-04-07T18.54.39.267,157.735,-14.177,31.098,25.640
1744041279287,2025-04-07T18.54.39.287,157.755,-9.360,29.756,28.963
1744041279308,2025-04-07T18.54.39.308,157.776,-10.823,20.030,26.707
1744041279327,2025-04-07T18.54.39.327,157.795,-9.695,10.091,27.744
1744041279347,2025-04-07T18.54.39.347,157.815,-18.841,-0.183,30.854
1744041279368,2025-04-07T18.54.39.368,157.836,-30.701,-13.506,31.189
1744041279388,2025-04-07T18.54.39.388,157.856,-29.726,-25.030,28.293
1744041279409,2025-04-07T18.54.39.409,157.877,-18.049,-32.805,22.591
1744041279429,2025-04-07T18.54.39.429,157.897,3.201,-33.201,16.098
1744041279448,2025-04-07T18.54.39.448,157.916,14.268,-25.701,14.909
1744041279469,2025-04-07T18.54.39.469,157.937,-11.524,-23.384,16.524
1744041279489,2025-04-07T18.54.39.489,157.957,-27.256,-29.543,4.604
1744041279510,2025-04-07T18.54.39.510,157.978,-15.122,-27.713,-12.835
1744041279530,2025-04-07T18.54.39.530,157.998,-12.530,-17.195,-22.470
1744041279549,2025-04-07T18.54.39.549,158.017,-14.146,-13.049,-32.470
1744041279570,2025-04-07T18.54.39.570,158.038,-2.835,-8.415,-40.701
1744041279590,2025-04-07T18.54.39.590,158.058,3.872,-0.091,-41.463
1744041279611,2025-04-07T18.54.39.611,158.079,14.146,8.659,-39.390
1744041279631,2025-04-07T18.54.39.631,158.099,34.878,9.299,-40.732
1744041279652,2025-04-07T18.54.39.652,158.120,42.043,1.341,-40.640
1744041279671,2025-04-07T18.54.39.671,158.139,18.445,-10.091,-28.232
1744041279691,2025-04-07T18.54.39.691,158.159,-7.744,-12.835,-10.488
1744041279712,2025-04-07T18.54.39.712,158.180,-0.732,2.256,2.104
1744041279732,2025-04-07T18.54.39.732,158.200,20.915,23.567,10.457
1744041279753,2025-04-07T18.54.39.753,158.221,26.677,25.091,12.835
1744041279773,2025-04-07T18.54.39.773,158.241,7.256,8.780,16.494
1744041279793,2025-04-07T18.54.39.793,158.261,-22.530,1.067,28.323
1744041279813,2025-04-07T18.54.39.813,158.281,-21.067,4.787,33.567
1744041279834,2025-04-07T18.54.39.834,158.302,-4.787,5.945,36.159
1744041279854,2025-04-07T18.54.39.854,158.322,-5.793,-1.037,36.524
1744041279875,2025-04-07T18.54.39.875,158.343,-7.134,-4.207,32.256
1744041279894,2025-04-07T18.54.39.894,158.362,-9.878,-4.787,28.506
1744041279914,2025-04-07T18.54.39.914,158.382,-9.970,-7.378,24.207
1744041279935,2025-04-07T18.54.39.935,158.403,-6.677,-10.122,18.293
1744041279955,2025-04-07T18.54.39.955,158.423,-4.939,-12.835,11.067
1744041279976,2025-04-07T18.54.39.976,158.444,-3.598,-7.896,8.567
1744041279996,2025-04-07T18.54.39.996,158.464,-5.152,4.390,12.713
1744041280015,2025-04-07T18.54.40.015,158.483,-2.530,12.165,16.616
1744041280036,2025-04-07T18.54.40.036,158.504,9.482,6.402,8.902
1744041280056,2025-04-07T18.54.40.056,158.524,8.659,-1.220,2.530
1744041280077,2025-04-07T18.54.40.077,158.545,-1.159,0.488,0.000
1744041280097,2025-04-07T18.54.40.097,158.565,14.390,0.396,-12.744
1744041280118,2025-04-07T18.54.40.118,158.586,27.409,-1.707,-29.543
1744041280137,2025-04-07T18.54.40.137,158.605,27.988,0.518,-38.963
1744041280157,2025-04-07T18.54.40.157,158.625,30.976,4.512,-45.000
1744041280178,2025-04-07T18.54.40.178,158.646,41.159,6.128,-45.915
1744041280198,2025-04-07T18.54.40.198,158.666,30.701,5.366,-40.732
1744041280219,2025-04-07T18.54.40.219,158.687,0.396,4.177,-33.841
1744041280239,2025-04-07T18.54.40.239,158.707,-6.433,5.823,-29.116
1744041280258,2025-04-07T18.54.40.258,158.726,10.030,12.348,-25.823
1744041280279,2025-04-07T18.54.40.279,158.747,26.341,18.201,-16.951
1744041280299,2025-04-07T18.54.40.299,158.767,6.341,17.470,-3.049
1744041280320,2025-04-07T18.54.40.320,158.788,-18.659,10.945,4.207
1744041280340,2025-04-07T18.54.40.340,158.808,-26.829,7.561,8.720
1744041280359,2025-04-07T18.54.40.359,158.827,-24.268,11.555,14.299
1744041280380,2025-04-07T18.54.40.380,158.848,-20.427,21.067,23.598
1744041280400,2025-04-07T18.54.40.400,158.868,-26.220,21.494,31.098
1744041280421,2025-04-07T18.54.40.421,158.889,-32.500,9.817,30.091
1744041280441,2025-04-07T18.54.40.441,158.909,-33.445,3.659,30.091
1744041280462,2025-04-07T18.54.40.462,158.930,-23.689,3.841,28.476
1744041280481,2025-04-07T18.54.40.481,158.949,-12.134,1.799,22.713
1744041280501,2025-04-07T18.54.40.501,158.969,-13.293,-1.311,19.238
1744041280522,2025-04-07T18.54.40.522,158.990,-26.524,-5.305,18.994
