epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744040488411,2025-04-07T18.41.28.411,7.249,0.152,-0.976,-0.427
1744040488432,2025-04-07T18.41.28.432,7.270,0.244,-0.823,-0.213
1744040488452,2025-04-07T18.41.28.452,7.290,0.122,-0.823,0.030
1744040488473,2025-04-07T18.41.28.473,7.311,-0.427,-0.579,-0.091
1744040488493,2025-04-07T18.41.28.493,7.331,-0.061,-0.213,-0.457
1744040488512,2025-04-07T18.41.28.512,7.350,-0.244,0.274,-0.305
1744040488533,2025-04-07T18.41.28.533,7.371,-0.061,0.335,-0.305
1744040488553,2025-04-07T18.41.28.553,7.391,-0.610,0.274,-0.305
1744040488574,2025-04-07T18.41.28.574,7.412,-0.244,-0.030,-0.671
1744040488594,2025-04-07T18.41.28.594,7.432,0.518,-0.213,-0.274
1744040488615,2025-04-07T18.41.28.615,7.453,0.305,-0.549,0.213
1744040488634,2025-04-07T18.41.28.634,7.472,-0.335,-0.396,0.640
1744040488654,2025-04-07T18.41.28.654,7.492,-0.427,-0.152,0.427
1744040488675,2025-04-07T18.41.28.675,7.513,-0.762,0.366,0.152
1744040488695,2025-04-07T18.41.28.695,7.533,0.000,0.884,0.152
1744040488716,2025-04-07T18.41.28.716,7.554,-0.122,0.671,0.152
1744040488735,2025-04-07T18.41.28.735,7.573,-0.030,0.091,-0.305
1744040488755,2025-04-07T18.41.28.755,7.593,-0.244,-0.183,-0.427
1744040488776,2025-04-07T18.41.28.776,7.614,-0.549,-0.122,-0.335
1744040488796,2025-04-07T18.41.28.796,7.634,-0.945,0.854,-0.213
1744040488817,2025-04-07T18.41.28.817,7.655,-1.311,1.128,-0.518
1744040488837,2025-04-07T18.41.28.837,7.675,-1.402,1.006,-0.213
1744040488857,2025-04-07T18.41.28.857,7.695,-0.854,0.427,0.152
1744040488877,2025-04-07T18.41.28.877,7.715,0.274,0.335,0.457
1744040488898,2025-04-07T18.41.28.898,7.736,-0.427,0.061,1.037
1744040488918,2025-04-07T18.41.28.918,7.756,-0.213,-0.488,1.555
1744040488939,2025-04-07T18.41.28.939,7.777,0.488,-0.762,2.073
1744040488959,2025-04-07T18.41.28.959,7.797,-0.213,-0.030,2.470
1744040488978,2025-04-07T18.41.28.978,7.816,-0.030,1.220,2.378
1744040488999,2025-04-07T18.41.28.999,7.837,0.183,1.982,2.165
1744040489019,2025-04-07T18.41.29.019,7.857,0.366,2.652,1.890
1744040489040,2025-04-07T18.41.29.040,7.878,0.671,3.933,1.220
1744040489060,2025-04-07T18.41.29.060,7.898,-0.457,4.573,0.610
1744040489079,2025-04-07T18.41.29.079,7.917,-1.982,4.817,0.488
1744040489100,2025-04-07T18.41.29.100,7.938,-2.500,5.122,0.457
1744040489120,2025-04-07T18.41.29.120,7.958,-1.494,5.671,0.000
1744040489141,2025-04-07T18.41.29.141,7.979,-0.396,5.244,-0.823
1744040489161,2025-04-07T18.41.29.161,7.999,-0.762,4.207,-0.152
1744040489182,2025-04-07T18.41.29.182,8.020,-0.579,3.201,1.159
1744040489201,2025-04-07T18.41.29.201,8.039,-0.030,2.378,2.256
1744040489221,2025-04-07T18.41.29.221,8.059,0.884,1.646,2.957
1744040489242,2025-04-07T18.41.29.242,8.080,0.945,0.518,3.506
1744040489262,2025-04-07T18.41.29.262,8.100,1.067,-0.335,3.902
1744040489283,2025-04-07T18.41.29.283,8.121,1.677,-0.457,3.963
1744040489303,2025-04-07T18.41.29.303,8.141,1.982,-0.183,4.024
1744040489322,2025-04-07T18.41.29.322,8.160,0.518,0.183,4.299
1744040489343,2025-04-07T18.41.29.343,8.181,0.091,0.183,3.933
1744040489363,2025-04-07T18.41.29.363,8.201,0.823,0.762,2.957
1744040489384,2025-04-07T18.41.29.384,8.222,0.671,1.037,1.951
1744040489404,2025-04-07T18.41.29.404,8.242,-0.183,1.433,1.311
1744040489425,2025-04-07T18.41.29.425,8.263,0.274,1.524,0.823
1744040489444,2025-04-07T18.41.29.444,8.282,0.183,2.287,0.671
1744040489464,2025-04-07T18.41.29.464,8.302,1.128,2.256,0.152
1744040489485,2025-04-07T18.41.29.485,8.323,-0.274,1.341,0.030
1744040489505,2025-04-07T18.41.29.505,8.343,-0.274,0.030,-0.366
1744040489526,2025-04-07T18.41.29.526,8.364,-0.152,-1.159,-1.250
1744040489545,2025-04-07T18.41.29.545,8.383,-0.549,-0.854,-1.646
1744040489566,2025-04-07T18.41.29.566,8.404,-0.488,1.433,-1.250
1744040489586,2025-04-07T18.41.29.586,8.424,-0.457,2.043,-1.189
1744040489607,2025-04-07T18.41.29.607,8.445,-1.433,0.610,-1.707
1744040489627,2025-04-07T18.41.29.627,8.465,-2.530,-0.610,-1.677
1744040489648,2025-04-07T18.41.29.648,8.486,-4.024,-1.189,-1.677
1744040489667,2025-04-07T18.41.29.667,8.505,-3.811,-1.189,-1.982
1744040489687,2025-04-07T18.41.29.687,8.525,-3.232,-1.098,-1.890
1744040489708,2025-04-07T18.41.29.708,8.546,-3.262,-1.067,-1.189
1744040489728,2025-04-07T18.41.29.728,8.566,-3.354,-1.128,-0.610
1744040489749,2025-04-07T18.41.29.749,8.587,-2.439,-1.951,-0.366
1744040489769,2025-04-07T18.41.29.769,8.607,-2.378,-3.049,-0.457
1744040489788,2025-04-07T18.41.29.788,8.626,-1.555,-4.482,-1.311
1744040489809,2025-04-07T18.41.29.809,8.647,-0.213,-5.518,-2.043
1744040489829,2025-04-07T18.41.29.829,8.667,-0.061,-5.549,-2.073
1744040489850,2025-04-07T18.41.29.850,8.688,0.305,-5.061,-2.195
1744040489870,2025-04-07T18.41.29.870,8.708,1.189,-4.695,-2.774
1744040489891,2025-04-07T18.41.29.891,8.729,0.976,-3.933,-3.018
1744040489910,2025-04-07T18.41.29.910,8.748,0.122,-2.988,-2.530
1744040489930,2025-04-07T18.41.29.930,8.768,0.427,-1.677,-2.165
1744040489951,2025-04-07T18.41.29.951,8.789,-0.091,-0.427,-1.738
1744040489971,2025-04-07T18.41.29.971,8.809,-0.793,0.274,-1.646
1744040489992,2025-04-07T18.41.29.992,8.830,-0.701,0.915,-1.402
1744040490012,2025-04-07T18.41.30.012,8.850,-0.732,0.976,-1.189
1744040490031,2025-04-07T18.41.30.031,8.869,-0.244,0.305,-1.402
1744040490052,2025-04-07T18.41.30.052,8.890,0.518,-0.152,-1.220
1744040490072,2025-04-07T18.41.30.072,8.910,1.250,-0.610,-0.640
1744040490093,2025-04-07T18.41.30.093,8.931,0.518,-1.006,0.061
1744040490113,2025-04-07T18.41.30.113,8.951,0.152,-1.159,0.366
1744040490132,2025-04-07T18.41.30.132,8.970,-0.122,-0.427,0.976
1744040490153,2025-04-07T18.41.30.153,8.991,-1.189,0.091,1.280
1744040490173,2025-04-07T18.41.30.173,9.011,-1.738,0.183,0.854
1744040490194,2025-04-07T18.41.30.194,9.032,-2.256,-0.274,0.213
1744040490214,2025-04-07T18.41.30.214,9.052,-1.829,-0.305,-0.244
1744040490235,2025-04-07T18.41.30.235,9.073,-1.250,-0.823,-0.793
1744040490254,2025-04-07T18.41.30.254,9.092,-0.854,-1.921,-0.945
1744040490274,2025-04-07T18.41.30.274,9.112,-0.976,-2.530,-0.427
1744040490295,2025-04-07T18.41.30.295,9.133,-0.305,-2.713,0.427
1744040490316,2025-04-07T18.41.30.316,9.154,-0.335,-3.110,1.372
1744040490336,2025-04-07T18.41.30.336,9.174,-0.122,-4.268,1.860
1744040490355,2025-04-07T18.41.30.355,9.193,0.335,-4.939,2.134
1744040490376,2025-04-07T18.41.30.376,9.214,1.006,-4.207,2.256
1744040490396,2025-04-07T18.41.30.396,9.234,0.122,-3.384,2.073
1744040490417,2025-04-07T18.41.30.417,9.255,-0.335,-3.110,1.006
1744040490437,2025-04-07T18.41.30.437,9.275,-0.030,-3.262,-0.671
1744040490458,2025-04-07T18.41.30.458,9.296,-1.280,-1.890,-1.250
1744040490477,2025-04-07T18.41.30.477,9.315,-2.652,-0.854,-1.921
1744040490497,2025-04-07T18.41.30.497,9.335,-2.622,0.457,-2.317
1744040490518,2025-04-07T18.41.30.518,9.356,-3.110,1.921,-1.982
1744040490538,2025-04-07T18.41.30.538,9.376,-3.110,2.439,-2.104
1744040490559,2025-04-07T18.41.30.559,9.397,-2.866,2.104,-2.012
1744040490579,2025-04-07T18.41.30.579,9.417,-1.921,1.372,-1.433
1744040490598,2025-04-07T18.41.30.598,9.436,-1.220,0.488,-0.610
1744040490619,2025-04-07T18.41.30.619,9.457,-0.335,-0.457,-0.274
1744040490639,2025-04-07T18.41.30.639,9.477,0.305,-0.640,0.030
1744040490660,2025-04-07T18.41.30.660,9.498,1.280,-0.640,0.305
1744040490680,2025-04-07T18.41.30.680,9.518,1.677,-0.793,0.457
1744040490699,2025-04-07T18.41.30.699,9.537,1.220,-1.280,0.030
1744040490720,2025-04-07T18.41.30.720,9.558,1.951,-1.311,-0.549
1744040490740,2025-04-07T18.41.30.740,9.578,1.463,-0.579,-0.518
1744040490761,2025-04-07T18.41.30.761,9.599,2.012,-0.366,-1.189
1744040490781,2025-04-07T18.41.30.781,9.619,2.256,-1.037,-2.012
1744040490802,2025-04-07T18.41.30.802,9.640,2.043,-1.555,-2.561
1744040490821,2025-04-07T18.41.30.821,9.659,3.598,-1.524,-2.622
1744040490841,2025-04-07T18.41.30.841,9.679,3.872,0.518,-2.134
1744040490862,2025-04-07T18.41.30.862,9.700,3.902,2.409,-1.220
1744040490882,2025-04-07T18.41.30.882,9.720,2.896,-0.183,-0.610
1744040490903,2025-04-07T18.41.30.903,9.741,1.037,-1.982,-1.829
1744040490923,2025-04-07T18.41.30.923,9.761,3.811,-0.213,-2.561
1744040490942,2025-04-07T18.41.30.942,9.780,0.915,0.152,0.000
1744040490963,2025-04-07T18.41.30.963,9.801,0.396,-0.335,1.250
1744040490983,2025-04-07T18.41.30.983,9.821,0.274,-1.098,0.945
1744040491004,2025-04-07T18.41.31.004,9.842,-1.189,-1.555,0.549
1744040491024,2025-04-07T18.41.31.024,9.862,-1.098,-1.189,0.366
1744040491045,2025-04-07T18.41.31.045,9.883,-1.006,-1.585,-0.183
1744040491064,2025-04-07T18.41.31.064,9.902,-0.305,-0.823,-0.518
1744040491085,2025-04-07T18.41.31.085,9.923,0.488,0.396,-0.305
1744040491105,2025-04-07T18.41.31.105,9.943,0.030,1.341,-0.152
1744040491126,2025-04-07T18.41.31.126,9.964,0.122,1.098,-0.488
1744040491146,2025-04-07T18.41.31.146,9.984,0.335,0.823,-0.701
1744040491165,2025-04-07T18.41.31.165,10.003,0.213,1.128,-0.335
1744040491186,2025-04-07T18.41.31.186,10.024,-0.030,1.006,-0.091
1744040491206,2025-04-07T18.41.31.206,10.044,-0.549,-0.396,-0.213
1744040491227,2025-04-07T18.41.31.227,10.065,-0.427,-0.488,0.091
1744040491247,2025-04-07T18.41.31.247,10.085,-0.061,0.030,0.640
1744040491268,2025-04-07T18.41.31.268,10.106,-1.037,-0.427,0.823
1744040491287,2025-04-07T18.41.31.287,10.125,-0.183,-0.793,0.335
1744040491307,2025-04-07T18.41.31.307,10.145,0.244,-0.823,0.305
1744040491328,2025-04-07T18.41.31.328,10.166,0.762,-0.579,0.610
1744040491348,2025-04-07T18.41.31.348,10.186,0.091,-0.823,0.488
1744040491369,2025-04-07T18.41.31.369,10.207,-0.061,-1.098,0.366
1744040491389,2025-04-07T18.41.31.389,10.227,-0.122,-0.884,0.457
1744040491408,2025-04-07T18.41.31.408,10.246,0.274,-0.091,0.457
1744040491429,2025-04-07T18.41.31.429,10.267,0.579,0.183,-0.213
1744040491449,2025-04-07T18.41.31.449,10.287,-0.457,-0.335,-0.244
1744040491470,2025-04-07T18.41.31.470,10.308,0.030,-1.280,-0.427
1744040491490,2025-04-07T18.41.31.490,10.328,0.518,-0.457,-0.030
1744040491509,2025-04-07T18.41.31.509,10.347,0.457,-0.244,0.305
1744040491530,2025-04-07T18.41.31.530,10.368,-0.823,-0.579,0.122
1744040491550,2025-04-07T18.41.31.550,10.388,-1.677,-1.006,-0.213
1744040491571,2025-04-07T18.41.31.571,10.409,-1.433,-1.159,-0.549
1744040491591,2025-04-07T18.41.31.591,10.429,0.000,-1.098,-0.549
1744040491612,2025-04-07T18.41.31.612,10.450,-0.122,-1.067,-0.274
1744040491631,2025-04-07T18.41.31.631,10.469,-0.213,-1.250,-0.274
1744040491651,2025-04-07T18.41.31.651,10.489,0.091,-0.945,0.091
1744040491672,2025-04-07T18.41.31.672,10.510,0.305,-0.793,0.701
1744040491692,2025-04-07T18.41.31.692,10.530,0.274,-0.427,0.915
1744040491713,2025-04-07T18.41.31.713,10.551,0.061,-0.213,0.945
1744040491733,2025-04-07T18.41.31.733,10.571,-0.884,-0.518,0.884
1744040491753,2025-04-07T18.41.31.753,10.591,-1.067,-0.793,1.128
1744040491773,2025-04-07T18.41.31.773,10.611,-0.061,-0.701,1.159
1744040491794,2025-04-07T18.41.31.794,10.632,1.006,0.000,1.220
1744040491814,2025-04-07T18.41.31.814,10.652,0.610,0.488,1.067
1744040491835,2025-04-07T18.41.31.835,10.673,-0.152,0.274,0.610
1744040491855,2025-04-07T18.41.31.855,10.693,-0.762,0.122,0.091
1744040491874,2025-04-07T18.41.31.874,10.712,-0.244,0.488,-0.183
1744040491895,2025-04-07T18.41.31.895,10.733,0.274,1.037,-0.030
1744040491915,2025-04-07T18.41.31.915,10.753,-1.037,0.244,-0.061
1744040491936,2025-04-07T18.41.31.936,10.774,-0.732,-0.213,0.030
1744040491956,2025-04-07T18.41.31.956,10.794,0.305,0.549,0.701
1744040491975,2025-04-07T18.41.31.975,10.813,0.061,0.518,1.128
1744040491996,2025-04-07T18.41.31.996,10.834,-0.213,-0.183,1.037
1744040492016,2025-04-07T18.41.32.016,10.854,-0.335,-1.098,0.671
1744040492037,2025-04-07T18.41.32.037,10.875,-0.061,-0.396,0.671
1744040492057,2025-04-07T18.41.32.057,10.895,-1.189,0.305,0.610
1744040492078,2025-04-07T18.41.32.078,10.916,-0.976,0.061,-0.030
1744040492097,2025-04-07T18.41.32.097,10.935,-0.335,-0.030,-0.335
1744040492117,2025-04-07T18.41.32.117,10.955,-0.457,0.610,0.030
1744040492138,2025-04-07T18.41.32.138,10.976,-1.250,0.915,0.152
1744040492158,2025-04-07T18.41.32.158,10.996,0.030,1.159,0.030
1744040492179,2025-04-07T18.41.32.179,11.017,-0.152,0.945,0.152
1744040492199,2025-04-07T18.41.32.199,11.037,-0.610,0.366,-0.244
1744040492218,2025-04-07T18.41.32.218,11.056,-1.037,-0.671,-0.488
1744040492239,2025-04-07T18.41.32.239,11.077,-1.402,-0.823,-0.244
1744040492259,2025-04-07T18.41.32.259,11.097,-0.793,0.305,-0.152
1744040492280,2025-04-07T18.41.32.280,11.118,-1.677,0.854,-0.579
1744040492300,2025-04-07T18.41.32.300,11.138,-0.640,0.945,-1.280
1744040492319,2025-04-07T18.41.32.319,11.157,-0.488,1.098,-1.372
1744040492340,2025-04-07T18.41.32.340,11.178,-1.402,0.640,-1.768
1744040492360,2025-04-07T18.41.32.360,11.198,-1.463,-0.732,-2.561
1744040492381,2025-04-07T18.41.32.381,11.219,-1.890,-1.250,-2.226
1744040492401,2025-04-07T18.41.32.401,11.239,-2.713,-0.732,-1.128
1744040492422,2025-04-07T18.41.32.422,11.260,-1.738,-0.274,-0.427
1744040492441,2025-04-07T18.41.32.441,11.279,-1.067,-1.006,-0.274
1744040492462,2025-04-07T18.41.32.462,11.300,-1.494,-2.256,-0.183
1744040492482,2025-04-07T18.41.32.482,11.320,-3.720,-2.378,-0.061
1744040492503,2025-04-07T18.41.32.503,11.341,-4.024,-2.256,-0.244
1744040492523,2025-04-07T18.41.32.523,11.361,-2.165,-2.652,-0.518
1744040492544,2025-04-07T18.41.32.544,11.382,-2.500,-3.140,-0.518
1744040492563,2025-04-07T18.41.32.563,11.401,-2.195,-1.494,-0.091
1744040492583,2025-04-07T18.41.32.583,11.421,0.884,0.640,-0.213
1744040492604,2025-04-07T18.41.32.604,11.442,1.860,3.049,-0.335
1744040492624,2025-04-07T18.41.32.624,11.462,0.976,3.689,-0.915
1744040492645,2025-04-07T18.41.32.645,11.483,1.463,3.720,-1.128
1744040492665,2025-04-07T18.41.32.665,11.503,1.494,2.988,-0.366
1744040492684,2025-04-07T18.41.32.684,11.522,2.683,1.646,0.579
1744040492705,2025-04-07T18.41.32.705,11.543,2.165,-0.030,1.098
1744040492725,2025-04-07T18.41.32.725,11.563,3.811,-1.037,0.396
1744040492746,2025-04-07T18.41.32.746,11.584,4.726,0.366,0.183
1744040492766,2025-04-07T18.41.32.766,11.604,4.482,2.561,0.091
1744040492785,2025-04-07T18.41.32.785,11.623,4.970,4.390,-1.037
1744040492806,2025-04-07T18.41.32.806,11.644,4.299,6.616,-1.921
1744040492826,2025-04-07T18.41.32.826,11.664,4.848,9.207,-2.226
1744040492847,2025-04-07T18.41.32.847,11.685,3.902,11.037,-2.073
1744040492867,2025-04-07T18.41.32.867,11.705,2.561,11.402,-2.409
1744040492888,2025-04-07T18.41.32.888,11.726,1.494,11.159,-2.744
1744040492907,2025-04-07T18.41.32.907,11.745,0.274,11.433,-2.652
1744040492927,2025-04-07T18.41.32.927,11.765,0.610,11.677,-2.652
1744040492948,2025-04-07T18.41.32.948,11.786,-0.427,11.220,-2.774
1744040492968,2025-04-07T18.41.32.968,11.806,-0.152,10.610,-3.201
1744040492989,2025-04-07T18.41.32.989,11.827,0.701,10.183,-3.506
1744040493009,2025-04-07T18.41.33.009,11.847,1.860,9.939,-4.207
1744040493028,2025-04-07T18.41.33.028,11.866,3.232,9.299,-4.726
1744040493049,2025-04-07T18.41.33.049,11.887,2.134,5.518,-7.165
1744040493069,2025-04-07T18.41.33.069,11.907,-3.445,2.287,-10.823
1744040493090,2025-04-07T18.41.33.090,11.928,-2.348,0.762,-10.610
1744040493110,2025-04-07T18.41.33.110,11.948,-2.043,2.774,-7.256
1744040493131,2025-04-07T18.41.33.131,11.969,2.165,1.250,-3.872
1744040493150,2025-04-07T18.41.33.150,11.988,1.280,-1.037,-1.921
1744040493170,2025-04-07T18.41.33.170,12.008,1.890,-3.963,1.067
1744040493191,2025-04-07T18.41.33.191,12.029,0.701,-2.256,3.659
1744040493212,2025-04-07T18.41.33.212,12.050,3.750,-0.274,4.848
1744040493232,2025-04-07T18.41.33.232,12.070,1.524,0.854,5.366
1744040493251,2025-04-07T18.41.33.251,12.089,0.396,-0.030,4.421
1744040493272,2025-04-07T18.41.33.272,12.110,-0.823,-1.037,3.354
1744040493292,2025-04-07T18.41.33.292,12.130,-2.043,-0.122,5.030
1744040493313,2025-04-07T18.41.33.313,12.151,-0.213,1.341,6.677
1744040493333,2025-04-07T18.41.33.333,12.171,2.317,1.311,6.372
1744040493354,2025-04-07T18.41.33.354,12.192,0.793,-0.122,5.732
1744040493373,2025-04-07T18.41.33.373,12.211,0.274,-1.860,4.421
1744040493393,2025-04-07T18.41.33.393,12.231,0.457,-1.159,3.415
1744040493414,2025-04-07T18.41.33.414,12.252,2.470,-0.610,2.439
1744040493434,2025-04-07T18.41.33.434,12.272,0.945,-0.366,1.037
1744040493455,2025-04-07T18.41.33.455,12.293,-1.189,-1.037,0.335
1744040493475,2025-04-07T18.41.33.475,12.313,-2.622,-1.098,-0.854
1744040493494,2025-04-07T18.41.33.494,12.332,-2.256,-0.030,-1.128
1744040493515,2025-04-07T18.41.33.515,12.353,-1.463,-0.213,-1.463
1744040493535,2025-04-07T18.41.33.535,12.373,-1.585,-0.427,-2.012
1744040493556,2025-04-07T18.41.33.556,12.394,-1.159,-0.152,-2.073
1744040493576,2025-04-07T18.41.33.576,12.414,-1.067,0.793,-1.555
1744040493595,2025-04-07T18.41.33.595,12.433,-1.494,0.335,-1.982
1744040493616,2025-04-07T18.41.33.616,12.454,-0.640,-0.976,-1.799
1744040493636,2025-04-07T18.41.33.636,12.474,-0.640,-2.988,-1.189
1744040493657,2025-04-07T18.41.33.657,12.495,-0.244,-4.116,-0.640
1744040493677,2025-04-07T18.41.33.677,12.515,-0.396,-3.445,0.091
1744040493698,2025-04-07T18.41.33.698,12.536,-1.616,-3.323,0.518
1744040493717,2025-04-07T18.41.33.717,12.555,-1.220,-3.780,0.488
1744040493737,2025-04-07T18.41.33.737,12.575,-0.762,-4.451,0.030
1744040493758,2025-04-07T18.41.33.758,12.596,0.640,-4.695,-0.549
1744040493778,2025-04-07T18.41.33.778,12.616,1.341,-3.933,-0.640
1744040493799,2025-04-07T18.41.33.799,12.637,0.732,-3.567,-0.671
1744040493819,2025-04-07T18.41.33.819,12.657,-0.335,-3.872,-0.823
1744040493838,2025-04-07T18.41.33.838,12.676,-0.762,-3.537,-0.244
1744040493859,2025-04-07T18.41.33.859,12.697,-1.585,-3.415,0.183
1744040493879,2025-04-07T18.41.33.879,12.717,-2.591,-4.238,0.671
1744040493900,2025-04-07T18.41.33.900,12.738,-4.177,-5.305,3.171
1744040493920,2025-04-07T18.41.33.920,12.758,-2.866,-4.238,7.409
1744040493941,2025-04-07T18.41.33.941,12.779,-2.470,-3.537,9.878
1744040493960,2025-04-07T18.41.33.960,12.798,0.915,-3.750,10.244
1744040493981,2025-04-07T18.41.33.981,12.819,-5.335,-3.598,10.579
1744040494001,2025-04-07T18.41.34.001,12.839,-5.335,-4.756,10.091
1744040494022,2025-04-07T18.41.34.022,12.860,-11.921,-6.341,11.921
1744040494042,2025-04-07T18.41.34.042,12.880,-25.244,-10.915,13.841
1744040494061,2025-04-07T18.41.34.061,12.899,-27.927,-15.915,11.768
1744040494082,2025-04-07T18.41.34.082,12.920,-22.104,-19.451,6.189
1744040494102,2025-04-07T18.41.34.102,12.940,6.067,-23.659,-11.524
1744040494123,2025-04-07T18.41.34.123,12.961,41.006,-27.896,-40.335
1744040494143,2025-04-07T18.41.34.143,12.981,53.841,-35.396,-68.171
1744040494164,2025-04-07T18.41.34.164,13.002,60.030,-44.695,-91.616
1744040494183,2025-04-07T18.41.34.183,13.021,53.384,-55.457,-102.652
1744040494203,2025-04-07T18.41.34.203,13.041,35.457,-49.787,-102.927
1744040494224,2025-04-07T18.41.34.224,13.062,38.415,-27.988,-104.970
1744040494244,2025-04-07T18.41.34.244,13.082,55.457,-5.854,-107.256
1744040494265,2025-04-07T18.41.34.265,13.103,65.915,8.415,-99.848
1744040494285,2025-04-07T18.41.34.285,13.123,56.768,9.512,-82.195
1744040494304,2025-04-07T18.41.34.304,13.142,36.585,-1.402,-54.970
1744040494325,2025-04-07T18.41.34.325,13.163,18.537,-5.701,-26.433
1744040494345,2025-04-07T18.41.34.345,13.183,11.616,0.030,-2.957
1744040494366,2025-04-07T18.41.34.366,13.204,-0.671,3.750,18.811
1744040494386,2025-04-07T18.41.34.386,13.224,-22.256,-1.311,40.000
1744040494407,2025-04-07T18.41.34.407,13.245,-40.915,-6.341,60.305
1744040494426,2025-04-07T18.41.34.426,13.264,-49.543,-2.561,81.616
1744040494446,2025-04-07T18.41.34.446,13.284,-58.750,3.872,102.713
1744040494467,2025-04-07T18.41.34.467,13.305,-74.085,3.537,120.671
1744040494487,2025-04-07T18.41.34.487,13.325,-94.817,4.360,138.933
1744040494508,2025-04-07T18.41.34.508,13.346,-92.896,14.848,160.579
1744040494527,2025-04-07T18.41.34.527,13.365,-79.543,30.823,165.396
1744040494547,2025-04-07T18.41.34.547,13.385,-82.866,34.634,155.793
1744040494568,2025-04-07T18.41.34.568,13.406,-90.030,30.274,141.646
1744040494588,2025-04-07T18.41.34.588,13.426,-74.207,19.695,121.494
1744040494609,2025-04-07T18.41.34.609,13.447,-40.732,11.524,87.744
1744040494629,2025-04-07T18.41.34.629,13.467,-7.226,10.335,34.573
1744040494649,2025-04-07T18.41.34.649,13.487,25.274,3.750,-25.671
1744040494669,2025-04-07T18.41.34.669,13.507,47.988,-4.329,-77.713
1744040494690,2025-04-07T18.41.34.690,13.528,60.213,-18.171,-115.305
1744040494710,2025-04-07T18.41.34.710,13.548,69.421,-24.299,-137.500
1744040494731,2025-04-07T18.41.34.731,13.569,76.555,-14.848,-150.427
1744040494751,2025-04-07T18.41.34.751,13.589,80.518,-0.884,-155.579
1744040494770,2025-04-07T18.41.34.770,13.608,84.390,10.762,-155.732
1744040494791,2025-04-07T18.41.34.791,13.629,87.104,13.140,-147.927
1744040494811,2025-04-07T18.41.34.811,13.649,74.390,10.061,-127.622
1744040494832,2025-04-07T18.41.34.832,13.670,49.116,-0.457,-99.573
1744040494852,2025-04-07T18.41.34.852,13.690,23.628,-12.561,-66.768
1744040494871,2025-04-07T18.41.34.871,13.709,13.201,-12.591,-27.988
1744040494892,2025-04-07T18.41.34.892,13.730,-1.372,-10.976,10.183
1744040494912,2025-04-07T18.41.34.912,13.750,-25.732,-15.579,43.567
1744040494933,2025-04-07T18.41.34.933,13.771,-50.488,-23.049,77.378
1744040494953,2025-04-07T18.41.34.953,13.791,-76.677,-28.110,109.512
1744040494974,2025-04-07T18.41.34.974,13.812,-91.768,-24.665,140.122
1744040494993,2025-04-07T18.41.34.993,13.831,-88.201,-10.000,167.134
1744040495013,2025-04-07T18.41.35.013,13.851,-82.317,4.360,184.604
1744040495034,2025-04-07T18.41.35.034,13.872,-90.854,5.244,190.884
1744040495054,2025-04-07T18.41.35.054,13.892,-97.195,-0.457,185.152
1744040495075,2025-04-07T18.41.35.075,13.913,-75.793,-2.134,167.226
1744040495095,2025-04-07T18.41.35.095,13.933,-39.878,0.213,125.518
1744040495114,2025-04-07T18.41.35.114,13.952,-0.579,0.793,53.293
1744040495135,2025-04-07T18.41.35.135,13.973,26.555,1.280,-19.909
1744040495155,2025-04-07T18.41.35.155,13.993,51.098,-2.073,-80.854
1744040495176,2025-04-07T18.41.35.176,14.014,57.896,-11.006,-123.079
1744040495196,2025-04-07T18.41.35.196,14.034,47.988,-17.774,-143.506
1744040495217,2025-04-07T18.41.35.217,14.055,48.293,-5.762,-158.506
1744040495236,2025-04-07T18.41.35.236,14.074,67.561,17.591,-167.073
1744040495256,2025-04-07T18.41.35.256,14.094,81.585,31.037,-166.860
1744040495277,2025-04-07T18.41.35.277,14.115,71.494,28.872,-155.915
1744040495297,2025-04-07T18.41.35.297,14.135,47.561,20.549,-135.945
