epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041160777,2025-04-07T18.52.40.777,39.226,0.309,-1.672,-0.149
1744041160797,2025-04-07T18.52.40.797,39.246,0.247,-1.458,-0.128
1744041160818,2025-04-07T18.52.40.818,39.267,0.216,-1.222,-0.101
1744041160838,2025-04-07T18.52.40.838,39.287,0.180,-0.915,-0.068
1744041160859,2025-04-07T18.52.40.859,39.308,0.151,-0.615,-0.019
1744041160879,2025-04-07T18.52.40.879,39.328,0.118,-0.369,0.003
1744041160898,2025-04-07T18.52.40.898,39.347,0.112,-0.155,-0.044
1744041160919,2025-04-07T18.52.40.919,39.368,0.150,-0.082,-0.125
1744041160939,2025-04-07T18.52.40.939,39.388,0.163,-0.040,-0.185
1744041160960,2025-04-07T18.52.40.960,39.409,0.146,-0.061,-0.193
1744041160980,2025-04-07T18.52.40.980,39.429,0.135,-0.116,-0.166
1744041161001,2025-04-07T18.52.41.001,39.450,0.123,-0.214,-0.132
1744041161020,2025-04-07T18.52.41.020,39.469,0.105,-0.329,-0.096
1744041161041,2025-04-07T18.52.41.041,39.490,0.051,-0.602,-0.088
1744041161061,2025-04-07T18.52.41.061,39.510,0.097,-1.005,-0.115
1744041161082,2025-04-07T18.52.41.082,39.531,0.131,-1.404,-0.178
1744041161102,2025-04-07T18.52.41.102,39.551,0.218,-1.785,-0.230
1744041161121,2025-04-07T18.52.41.121,39.570,0.311,-2.141,-0.276
1744041161142,2025-04-07T18.52.41.142,39.591,0.388,-2.249,-0.314
1744041161162,2025-04-07T18.52.41.162,39.611,0.362,-2.135,-0.328
1744041161183,2025-04-07T18.52.41.183,39.632,0.308,-1.915,-0.331
1744041161203,2025-04-07T18.52.41.203,39.652,0.249,-1.545,-0.315
1744041161224,2025-04-07T18.52.41.224,39.673,0.194,-1.300,-0.280
1744041161243,2025-04-07T18.52.41.243,39.692,0.167,-1.032,-0.223
1744041161263,2025-04-07T18.52.41.263,39.712,0.147,-0.777,-0.144
1744041161284,2025-04-07T18.52.41.284,39.733,0.164,-0.605,-0.050
1744041161304,2025-04-07T18.52.41.304,39.753,0.172,-0.443,0.019
1744041161325,2025-04-07T18.52.41.325,39.774,0.189,-0.265,0.058
1744041161345,2025-04-07T18.52.41.345,39.794,0.202,-0.185,0.056
1744041161364,2025-04-07T18.52.41.364,39.813,0.183,-0.089,0.008
1744041161385,2025-04-07T18.52.41.385,39.834,0.156,0.025,-0.050
1744041161405,2025-04-07T18.52.41.405,39.854,0.183,0.005,-0.071
1744041161426,2025-04-07T18.52.41.426,39.875,0.144,-0.066,-0.066
1744041161446,2025-04-07T18.52.41.446,39.895,0.111,-0.228,-0.062
1744041161465,2025-04-07T18.52.41.465,39.914,0.086,-0.493,-0.068
1744041161486,2025-04-07T18.52.41.486,39.935,0.064,-0.815,-0.113
1744041161506,2025-04-07T18.52.41.506,39.955,0.117,-1.333,-0.195
1744041161527,2025-04-07T18.52.41.527,39.976,0.216,-1.874,-0.281
1744041161547,2025-04-07T18.52.41.547,39.996,0.314,-2.202,-0.365
1744041161568,2025-04-07T18.52.41.568,40.017,0.373,-2.377,-0.425
1744041161587,2025-04-07T18.52.41.587,40.036,0.410,-2.281,-0.453
1744041161607,2025-04-07T18.52.41.607,40.056,0.348,-1.907,-0.439
1744041161628,2025-04-07T18.52.41.628,40.077,0.237,-1.539,-0.387
1744041161648,2025-04-07T18.52.41.648,40.097,0.182,-1.287,-0.318
1744041161669,2025-04-07T18.52.41.669,40.118,0.143,-0.976,-0.234
1744041161689,2025-04-07T18.52.41.689,40.138,0.128,-0.689,-0.137
1744041161709,2025-04-07T18.52.41.709,40.158,0.169,-0.495,-0.032
1744041161729,2025-04-07T18.52.41.729,40.178,0.188,-0.349,0.053
1744041161750,2025-04-07T18.52.41.750,40.199,0.183,-0.230,0.105
1744041161770,2025-04-07T18.52.41.770,40.219,0.193,-0.107,0.101
1744041161791,2025-04-07T18.52.41.791,40.240,0.197,-0.003,0.047
1744041161810,2025-04-07T18.52.41.810,40.259,0.183,-0.009,-0.022
1744041161830,2025-04-07T18.52.41.830,40.279,0.155,-0.029,-0.086
1744041161851,2025-04-07T18.52.41.851,40.300,0.065,-0.086,-0.139
1744041161871,2025-04-07T18.52.41.871,40.320,0.036,-0.255,-0.205
1744041161892,2025-04-07T18.52.41.892,40.341,0.039,-0.566,-0.263
1744041161912,2025-04-07T18.52.41.912,40.361,0.046,-1.028,-0.303
1744041161931,2025-04-07T18.52.41.931,40.380,0.078,-1.402,-0.328
1744041161952,2025-04-07T18.52.41.952,40.401,0.166,-1.851,-0.366
1744041161972,2025-04-07T18.52.41.972,40.421,0.299,-2.297,-0.438
1744041161993,2025-04-07T18.52.41.993,40.442,0.346,-2.424,-0.526
1744041162013,2025-04-07T18.52.42.013,40.462,0.340,-2.277,-0.570
1744041162034,2025-04-07T18.52.42.034,40.483,0.288,-1.891,-0.557
1744041162053,2025-04-07T18.52.42.053,40.502,0.193,-1.506,-0.500
1744041162073,2025-04-07T18.52.42.073,40.522,0.122,-1.256,-0.416
1744041162094,2025-04-07T18.52.42.094,40.543,0.089,-0.993,-0.307
1744041162114,2025-04-07T18.52.42.114,40.563,0.094,-0.730,-0.181
1744041162135,2025-04-07T18.52.42.135,40.584,0.130,-0.510,-0.060
1744041162154,2025-04-07T18.52.42.154,40.603,0.133,-0.352,0.025
1744041162174,2025-04-07T18.52.42.174,40.623,0.116,-0.153,0.030
1744041162195,2025-04-07T18.52.42.195,40.644,0.174,-0.031,-0.003
1744041162215,2025-04-07T18.52.42.215,40.664,0.186,0.034,-0.055
1744041162236,2025-04-07T18.52.42.236,40.685,0.151,0.041,-0.078
1744041162256,2025-04-07T18.52.42.256,40.705,0.114,-0.025,-0.091
1744041162275,2025-04-07T18.52.42.275,40.724,0.105,-0.160,-0.107
1744041162296,2025-04-07T18.52.42.296,40.745,0.070,-0.370,-0.124
1744041162316,2025-04-07T18.52.42.316,40.765,0.053,-0.694,-0.145
1744041162337,2025-04-07T18.52.42.337,40.786,0.099,-1.270,-0.176
1744041162357,2025-04-07T18.52.42.357,40.806,0.271,-1.876,-0.219
1744041162378,2025-04-07T18.52.42.378,40.827,0.380,-2.264,-0.281
1744041162397,2025-04-07T18.52.42.397,40.846,0.419,-2.396,-0.346
1744041162418,2025-04-07T18.52.42.418,40.867,0.445,-2.270,-0.399
1744041162438,2025-04-07T18.52.42.438,40.887,0.367,-1.896,-0.418
1744041162459,2025-04-07T18.52.42.459,40.908,0.265,-1.539,-0.382
1744041162479,2025-04-07T18.52.42.479,40.928,0.196,-1.220,-0.311
1744041162500,2025-04-07T18.52.42.500,40.949,0.130,-0.879,-0.214
1744041162519,2025-04-07T18.52.42.519,40.968,0.124,-0.628,-0.110
1744041162539,2025-04-07T18.52.42.539,40.988,0.185,-0.444,-0.023
1744041162560,2025-04-07T18.52.42.560,41.009,0.184,-0.312,0.025
1744041162580,2025-04-07T18.52.42.580,41.029,0.172,-0.114,0.020
1744041162601,2025-04-07T18.52.42.601,41.050,0.171,0.044,-0.010
1744041162620,2025-04-07T18.52.42.620,41.069,0.156,0.115,-0.065
1744041162640,2025-04-07T18.52.42.640,41.089,0.145,0.039,-0.142
1744041162661,2025-04-07T18.52.42.661,41.110,0.108,-0.093,-0.205
1744041162681,2025-04-07T18.52.42.681,41.130,0.063,-0.227,-0.230
1744041162702,2025-04-07T18.52.42.702,41.151,0.051,-0.493,-0.214
1744041162722,2025-04-07T18.52.42.722,41.171,0.081,-0.773,-0.194
1744041162741,2025-04-07T18.52.42.741,41.190,0.116,-1.308,-0.179
1744041162762,2025-04-07T18.52.42.762,41.211,0.264,-2.070,-0.177
1744041162782,2025-04-07T18.52.42.782,41.231,0.453,-2.550,-0.197
1744041162803,2025-04-07T18.52.42.803,41.252,0.437,-2.402,-0.284
1744041162823,2025-04-07T18.52.42.823,41.272,0.407,-2.162,-0.379
1744041162844,2025-04-07T18.52.42.844,41.293,0.334,-1.782,-0.443
1744041162863,2025-04-07T18.52.42.863,41.312,0.241,-1.455,-0.443
1744041162883,2025-04-07T18.52.42.883,41.332,0.184,-1.138,-0.385
1744041162904,2025-04-07T18.52.42.904,41.353,0.158,-0.829,-0.275
1744041162924,2025-04-07T18.52.42.924,41.373,0.152,-0.608,-0.145
1744041162945,2025-04-07T18.52.42.945,41.394,0.171,-0.423,-0.037
1744041162964,2025-04-07T18.52.42.964,41.413,0.193,-0.233,0.032
1744041162984,2025-04-07T18.52.42.984,41.433,0.177,-0.058,0.033
1744041163005,2025-04-07T18.52.43.005,41.454,0.149,0.048,-0.031
1744041163025,2025-04-07T18.52.43.025,41.474,0.162,0.027,-0.102
1744041163046,2025-04-07T18.52.43.046,41.495,0.153,-0.044,-0.150
1744041163066,2025-04-07T18.52.43.066,41.515,0.086,-0.128,-0.182
1744041163085,2025-04-07T18.52.43.085,41.534,0.053,-0.271,-0.196
1744041163106,2025-04-07T18.52.43.106,41.555,0.052,-0.516,-0.230
1744041163126,2025-04-07T18.52.43.126,41.575,0.086,-0.940,-0.252
1744041163147,2025-04-07T18.52.43.147,41.596,0.119,-1.429,-0.242
1744041163168,2025-04-07T18.52.43.168,41.617,0.256,-1.884,-0.226
1744041163188,2025-04-07T18.52.43.188,41.637,0.365,-2.255,-0.241
1744041163207,2025-04-07T18.52.43.207,41.656,0.398,-2.356,-0.284
1744041163228,2025-04-07T18.52.43.228,41.677,0.364,-2.205,-0.307
1744041163248,2025-04-07T18.52.43.248,41.697,0.321,-1.815,-0.317
1744041163269,2025-04-07T18.52.43.269,41.718,0.241,-1.533,-0.323
1744041163289,2025-04-07T18.52.43.289,41.738,0.174,-1.314,-0.301
1744041163308,2025-04-07T18.52.43.308,41.757,0.116,-0.974,-0.230
1744041163329,2025-04-07T18.52.43.329,41.778,0.133,-0.708,-0.123
1744041163349,2025-04-07T18.52.43.349,41.798,0.152,-0.500,-0.044
1744041163370,2025-04-07T18.52.43.370,41.819,0.147,-0.327,-0.028
1744041163390,2025-04-07T18.52.43.390,41.839,0.158,-0.172,-0.066
1744041163411,2025-04-07T18.52.43.411,41.860,0.185,-0.048,-0.115
1744041163430,2025-04-07T18.52.43.430,41.879,0.175,0.039,-0.138
1744041163450,2025-04-07T18.52.43.450,41.899,0.185,-0.011,-0.113
1744041163471,2025-04-07T18.52.43.471,41.920,0.157,-0.134,-0.082
1744041163491,2025-04-07T18.52.43.491,41.940,0.143,-0.321,-0.055
1744041163512,2025-04-07T18.52.43.512,41.961,0.144,-0.571,-0.040
1744041163532,2025-04-07T18.52.43.532,41.981,0.108,-0.857,-0.058
1744041163551,2025-04-07T18.52.43.551,42.000,0.149,-1.272,-0.119
1744041163572,2025-04-07T18.52.43.572,42.021,0.245,-1.759,-0.200
1744041163592,2025-04-07T18.52.43.592,42.041,0.324,-2.105,-0.268
1744041163613,2025-04-07T18.52.43.613,42.062,0.394,-2.185,-0.282
1744041163633,2025-04-07T18.52.43.633,42.082,0.389,-2.082,-0.254
1744041163652,2025-04-07T18.52.43.652,42.101,0.330,-1.795,-0.232
1744041163673,2025-04-07T18.52.43.673,42.122,0.259,-1.499,-0.204
1744041163693,2025-04-07T18.52.43.693,42.142,0.205,-1.259,-0.167
1744041163714,2025-04-07T18.52.43.714,42.163,0.173,-0.965,-0.118
1744041163734,2025-04-07T18.52.43.734,42.183,0.180,-0.712,-0.067
1744041163755,2025-04-07T18.52.43.755,42.204,0.173,-0.471,-0.053
1744041163774,2025-04-07T18.52.43.774,42.223,0.177,-0.316,-0.064
1744041163794,2025-04-07T18.52.43.794,42.243,0.225,-0.218,-0.080
1744041163815,2025-04-07T18.52.43.815,42.264,0.250,-0.110,-0.077
1744041163835,2025-04-07T18.52.43.835,42.284,0.236,0.046,-0.041
1744041163856,2025-04-07T18.52.43.856,42.305,0.222,0.002,-0.009
1744041163876,2025-04-07T18.52.43.876,42.325,0.210,-0.157,-0.011
1744041163896,2025-04-07T18.52.43.896,42.345,0.178,-0.303,-0.059
1744041163916,2025-04-07T18.52.43.916,42.365,0.119,-0.458,-0.144
1744041163937,2025-04-07T18.52.43.937,42.386,0.103,-0.807,-0.207
1744041163957,2025-04-07T18.52.43.957,42.406,0.149,-1.358,-0.255
1744041163978,2025-04-07T18.52.43.978,42.427,0.288,-1.710,-0.272
1744041163997,2025-04-07T18.52.43.997,42.446,0.326,-2.024,-0.254
1744041164017,2025-04-07T18.52.44.017,42.466,0.380,-2.228,-0.211
1744041164038,2025-04-07T18.52.44.038,42.487,0.428,-2.108,-0.184
1744041164058,2025-04-07T18.52.44.058,42.507,0.363,-1.847,-0.201
1744041164079,2025-04-07T18.52.44.079,42.528,0.278,-1.510,-0.220
1744041164099,2025-04-07T18.52.44.099,42.548,0.228,-1.269,-0.213
1744041164118,2025-04-07T18.52.44.118,42.567,0.225,-0.950,-0.176
1744041164139,2025-04-07T18.52.44.139,42.588,0.220,-0.666,-0.120
1744041164159,2025-04-07T18.52.44.159,42.608,0.208,-0.489,-0.053
1744041164180,2025-04-07T18.52.44.180,42.629,0.197,-0.353,-0.020
1744041164200,2025-04-07T18.52.44.200,42.649,0.208,-0.209,-0.040
1744041164221,2025-04-07T18.52.44.221,42.670,0.238,-0.117,-0.079
1744041164240,2025-04-07T18.52.44.240,42.689,0.218,-0.050,-0.103
1744041164260,2025-04-07T18.52.44.260,42.709,0.202,-0.070,-0.107
1744041164281,2025-04-07T18.52.44.281,42.730,0.199,-0.128,-0.089
1744041164301,2025-04-07T18.52.44.301,42.750,0.138,-0.250,-0.062
1744041164322,2025-04-07T18.52.44.322,42.771,0.083,-0.560,-0.065
1744041164341,2025-04-07T18.52.44.341,42.790,0.152,-0.948,-0.098
1744041164361,2025-04-07T18.52.44.361,42.810,0.192,-1.292,-0.151
1744041164382,2025-04-07T18.52.44.382,42.831,0.209,-1.725,-0.216
1744041164402,2025-04-07T18.52.44.402,42.851,0.354,-2.060,-0.263
1744041164423,2025-04-07T18.52.44.423,42.872,0.397,-2.151,-0.294
1744041164443,2025-04-07T18.52.44.443,42.892,0.377,-2.081,-0.284
1744041164462,2025-04-07T18.52.44.462,42.911,0.331,-1.816,-0.258
1744041164483,2025-04-07T18.52.44.483,42.932,0.258,-1.469,-0.223
1744041164503,2025-04-07T18.52.44.503,42.952,0.212,-1.275,-0.182
1744041164524,2025-04-07T18.52.44.524,42.973,0.211,-0.985,-0.145
1744041164544,2025-04-07T18.52.44.544,42.993,0.191,-0.748,-0.094
1744041164565,2025-04-07T18.52.44.565,43.014,0.185,-0.596,-0.044
1744041164584,2025-04-07T18.52.44.584,43.033,0.189,-0.399,-0.018
1744041164605,2025-04-07T18.52.44.605,43.054,0.211,-0.210,-0.024
1744041164625,2025-04-07T18.52.44.625,43.074,0.206,-0.077,-0.062
1744041164646,2025-04-07T18.52.44.646,43.095,0.208,0.022,-0.090
1744041164666,2025-04-07T18.52.44.666,43.115,0.222,-0.049,-0.086
1744041164685,2025-04-07T18.52.44.685,43.134,0.224,-0.102,-0.060
1744041164706,2025-04-07T18.52.44.706,43.155,0.123,-0.100,-0.033
1744041164726,2025-04-07T18.52.44.726,43.175,0.089,-0.350,-0.027
1744041164747,2025-04-07T18.52.44.747,43.196,0.096,-0.741,-0.062
1744041164767,2025-04-07T18.52.44.767,43.216,0.109,-1.186,-0.143
1744041164788,2025-04-07T18.52.44.788,43.237,0.225,-1.687,-0.233
1744041164807,2025-04-07T18.52.44.807,43.256,0.311,-2.036,-0.331
1744041164827,2025-04-07T18.52.44.827,43.276,0.403,-2.291,-0.396
1744041164848,2025-04-07T18.52.44.848,43.297,0.445,-2.256,-0.401
1744041164868,2025-04-07T18.52.44.868,43.317,0.399,-1.990,-0.353
1744041164889,2025-04-07T18.52.44.889,43.338,0.305,-1.579,-0.284
1744041164909,2025-04-07T18.52.44.909,43.358,0.227,-1.290,-0.214
1744041164928,2025-04-07T18.52.44.928,43.377,0.185,-1.035,-0.161
1744041164949,2025-04-07T18.52.44.949,43.398,0.179,-0.768,-0.105
1744041164969,2025-04-07T18.52.44.969,43.418,0.205,-0.577,-0.038
1744041164990,2025-04-07T18.52.44.990,43.439,0.227,-0.430,0.016
1744041165010,2025-04-07T18.52.45.010,43.459,0.201,-0.292,0.038
1744041165031,2025-04-07T18.52.45.031,43.480,0.205,-0.124,0.029
1744041165050,2025-04-07T18.52.45.050,43.499,0.207,-0.002,-0.009
1744041165070,2025-04-07T18.52.45.070,43.519,0.223,-0.023,-0.040
1744041165091,2025-04-07T18.52.45.091,43.540,0.183,-0.075,-0.060
1744041165111,2025-04-07T18.52.45.111,43.560,0.143,-0.188,-0.060
1744041165132,2025-04-07T18.52.45.132,43.581,0.121,-0.372,-0.059
1744041165151,2025-04-07T18.52.45.151,43.600,0.145,-0.672,-0.080
1744041165171,2025-04-07T18.52.45.171,43.620,0.127,-1.038,-0.136
1744041165192,2025-04-07T18.52.45.192,43.641,0.164,-1.516,-0.215
1744041165212,2025-04-07T18.52.45.212,43.661,0.327,-1.897,-0.295
1744041165233,2025-04-07T18.52.45.233,43.682,0.418,-2.158,-0.359
1744041165253,2025-04-07T18.52.45.253,43.702,0.454,-2.255,-0.390
1744041165272,2025-04-07T18.52.45.272,43.721,0.437,-2.009,-0.393
1744041165293,2025-04-07T18.52.45.293,43.742,0.364,-1.639,-0.359
1744041165314,2025-04-07T18.52.45.314,43.763,0.298,-1.446,-0.308
1744041165334,2025-04-07T18.52.45.334,43.783,0.245,-1.193,-0.252
1744041165355,2025-04-07T18.52.45.355,43.804,0.194,-0.864,-0.182
1744041165374,2025-04-07T18.52.45.374,43.823,0.193,-0.632,-0.102
1744041165394,2025-04-07T18.52.45.394,43.843,0.199,-0.450,-0.022
1744041165415,2025-04-07T18.52.45.415,43.864,0.225,-0.320,0.061
1744041165435,2025-04-07T18.52.45.435,43.884,0.229,-0.198,0.111
1744041165456,2025-04-07T18.52.45.456,43.905,0.228,-0.028,0.111
1744041165476,2025-04-07T18.52.45.476,43.925,0.212,0.029,0.065
1744041165495,2025-04-07T18.52.45.495,43.944,0.225,-0.015,0.023
1744041165516,2025-04-07T18.52.45.516,43.965,0.199,-0.102,0.003
1744041165536,2025-04-07T18.52.45.536,43.985,0.145,-0.272,-0.012
1744041165557,2025-04-07T18.52.45.557,44.006,0.111,-0.583,-0.034
1744041165577,2025-04-07T18.52.45.577,44.026,0.118,-0.817,-0.075
1744041165596,2025-04-07T18.52.45.596,44.045,0.150,-1.160,-0.112
1744041165617,2025-04-07T18.52.45.617,44.066,0.182,-1.555,-0.175
1744041165637,2025-04-07T18.52.45.637,44.086,0.268,-1.860,-0.236
1744041165658,2025-04-07T18.52.45.658,44.107,0.335,-2.113,-0.270
1744041165678,2025-04-07T18.52.45.678,44.127,0.413,-2.244,-0.259
1744041165699,2025-04-07T18.52.45.699,44.148,0.392,-2.080,-0.206
1744041165718,2025-04-07T18.52.45.718,44.167,0.310,-1.752,-0.159
1744041165738,2025-04-07T18.52.45.738,44.187,0.234,-1.422,-0.135
1744041165759,2025-04-07T18.52.45.759,44.208,0.173,-1.200,-0.124
1744041165779,2025-04-07T18.52.45.779,44.228,0.160,-0.915,-0.103
1744041165800,2025-04-07T18.52.45.800,44.249,0.180,-0.683,-0.056
1744041165820,2025-04-07T18.52.45.820,44.269,0.192,-0.521,-0.009
1744041165839,2025-04-07T18.52.45.839,44.288,0.157,-0.310,0.006
1744041165860,2025-04-07T18.52.45.860,44.309,0.146,-0.147,-0.026
1744041165880,2025-04-07T18.52.45.880,44.329,0.224,-0.081,-0.058
1744041165901,2025-04-07T18.52.45.901,44.350,0.177,-0.018,-0.108
1744041165921,2025-04-07T18.52.45.921,44.370,0.145,-0.016,-0.132
1744041165940,2025-04-07T18.52.45.940,44.389,0.146,-0.169,-0.108
1744041165961,2025-04-07T18.52.45.961,44.410,0.135,-0.234,-0.081
1744041165981,2025-04-07T18.52.45.981,44.430,0.106,-0.475,-0.059
1744041166002,2025-04-07T18.52.46.002,44.451,0.112,-0.884,-0.042
1744041166022,2025-04-07T18.52.46.022,44.471,0.191,-1.316,-0.053
1744041166043,2025-04-07T18.52.46.043,44.492,0.285,-1.691,-0.094
1744041166062,2025-04-07T18.52.46.062,44.511,0.355,-2.007,-0.162
1744041166083,2025-04-07T18.52.46.083,44.532,0.378,-2.142,-0.260
1744041166103,2025-04-07T18.52.46.103,44.552,0.438,-2.133,-0.350
1744041166124,2025-04-07T18.52.46.124,44.573,0.388,-1.909,-0.388
1744041166144,2025-04-07T18.52.46.144,44.593,0.309,-1.649,-0.376
1744041166165,2025-04-07T18.52.46.165,44.614,0.255,-1.391,-0.331
1744041166184,2025-04-07T18.52.46.184,44.633,0.210,-1.072,-0.243
1744041166204,2025-04-07T18.52.46.204,44.653,0.184,-0.802,-0.123
1744041166225,2025-04-07T18.52.46.225,44.674,0.183,-0.653,-0.020
1744041166245,2025-04-07T18.52.46.245,44.694,0.194,-0.506,0.023
1744041166266,2025-04-07T18.52.46.266,44.715,0.203,-0.271,0.013
1744041166285,2025-04-07T18.52.46.285,44.734,0.232,-0.151,-0.010
1744041166305,2025-04-07T18.52.46.305,44.754,0.241,-0.189,-0.043
1744041166326,2025-04-07T18.52.46.326,44.775,0.213,-0.137,-0.070
1744041166346,2025-04-07T18.52.46.346,44.795,0.196,-0.090,-0.092
1744041166367,2025-04-07T18.52.46.367,44.816,0.218,-0.123,-0.096
1744041166387,2025-04-07T18.52.46.387,44.836,0.178,-0.165,-0.107
1744041166406,2025-04-07T18.52.46.406,44.855,0.123,-0.216,-0.134
1744041166427,2025-04-07T18.52.46.427,44.876,0.111,-0.592,-0.180
1744041166447,2025-04-07T18.52.46.447,44.896,0.110,-1.064,-0.246
1744041166468,2025-04-07T18.52.46.468,44.917,0.183,-1.396,-0.322
1744041166488,2025-04-07T18.52.46.488,44.937,0.241,-1.675,-0.374
1744041166509,2025-04-07T18.52.46.509,44.958,0.323,-2.064,-0.422
1744041166528,2025-04-07T18.52.46.528,44.977,0.436,-2.322,-0.454
1744041166548,2025-04-07T18.52.46.548,44.997,0.431,-2.257,-0.442
1744041166569,2025-04-07T18.52.46.569,45.018,0.361,-1.927,-0.392
1744041166589,2025-04-07T18.52.46.589,45.038,0.253,-1.509,-0.350
1744041166610,2025-04-07T18.52.46.610,45.059,0.168,-1.232,-0.315
1744041166629,2025-04-07T18.52.46.629,45.078,0.105,-0.911,-0.251
1744041166649,2025-04-07T18.52.46.649,45.098,0.133,-0.605,-0.161
1744041166670,2025-04-07T18.52.46.670,45.119,0.173,-0.446,-0.077
1744041166690,2025-04-07T18.52.46.690,45.139,0.173,-0.354,-0.027
1744041166711,2025-04-07T18.52.46.711,45.160,0.182,-0.208,-0.017
1744041166731,2025-04-07T18.52.46.731,45.180,0.169,-0.036,-0.031
1744041166751,2025-04-07T18.52.46.751,45.200,0.203,0.047,-0.056
1744041166771,2025-04-07T18.52.46.771,45.220,0.205,-0.026,-0.065
1744041166792,2025-04-07T18.52.46.792,45.241,0.162,-0.113,-0.056
1744041166812,2025-04-07T18.52.46.812,45.261,0.127,-0.273,-0.084
1744041166833,2025-04-07T18.52.46.833,45.282,0.120,-0.449,-0.155
1744041166853,2025-04-07T18.52.46.853,45.302,0.056,-0.685,-0.219
1744041166872,2025-04-07T18.52.46.872,45.321,0.062,-1.111,-0.293
1744041166893,2025-04-07T18.52.46.893,45.342,0.225,-1.609,-0.375
1744041166913,2025-04-07T18.52.46.913,45.362,0.361,-2.121,-0.429
1744041166934,2025-04-07T18.52.46.934,45.383,0.428,-2.390,-0.446
1744041166954,2025-04-07T18.52.46.954,45.403,0.460,-2.281,-0.431
1744041166973,2025-04-07T18.52.46.973,45.422,0.403,-2.002,-0.399
1744041166994,2025-04-07T18.52.46.994,45.443,0.275,-1.602,-0.397
1744041167014,2025-04-07T18.52.47.014,45.463,0.209,-1.423,-0.398
1744041167035,2025-04-07T18.52.47.035,45.484,0.134,-1.202,-0.363
1744041167055,2025-04-07T18.52.47.055,45.504,0.065,-0.803,-0.272
1744041167076,2025-04-07T18.52.47.076,45.525,0.035,-0.478,-0.184
1744041167095,2025-04-07T18.52.47.095,45.544,0.029,-0.178,-0.170
1744041167115,2025-04-07T18.52.47.115,45.564,0.061,0.032,-0.191
1744041167136,2025-04-07T18.52.47.136,45.585,0.145,0.006,-0.158
1744041167156,2025-04-07T18.52.47.156,45.605,0.210,0.022,-0.055
1744041167177,2025-04-07T18.52.47.177,45.626,0.237,0.035,0.077
1744041167196,2025-04-07T18.52.47.196,45.645,0.231,-0.194,0.305
1744041167216,2025-04-07T18.52.47.216,45.665,0.409,-0.720,0.253
1744041167237,2025-04-07T18.52.47.237,45.686,0.394,-0.976,-0.025
1744041167257,2025-04-07T18.52.47.257,45.706,0.418,-1.152,-0.062
1744041167278,2025-04-07T18.52.47.278,45.727,0.515,-1.274,-0.160
1744041167298,2025-04-07T18.52.47.298,45.747,0.485,-1.114,-0.420
1744041167317,2025-04-07T18.52.47.317,45.766,0.555,-1.093,-0.672
1744041167338,2025-04-07T18.52.47.338,45.787,0.593,-1.184,-0.758
1744041167358,2025-04-07T18.52.47.358,45.807,0.612,-1.105,-0.699
1744041167379,2025-04-07T18.52.47.379,45.828,0.610,-0.995,-0.545
1744041167399,2025-04-07T18.52.47.399,45.848,0.553,-0.948,-0.407
1744041167420,2025-04-07T18.52.47.420,45.869,0.499,-0.941,-0.350
1744041167439,2025-04-07T18.52.47.439,45.888,0.423,-0.890,-0.338
1744041167459,2025-04-07T18.52.47.459,45.908,0.342,-0.883,-0.272
1744041167480,2025-04-07T18.52.47.480,45.929,0.208,-0.978,-0.166
1744041167501,2025-04-07T18.52.47.501,45.950,0.087,-0.963,-0.116
1744041167521,2025-04-07T18.52.47.521,45.970,0.006,-1.010,-0.057
1744041167540,2025-04-07T18.52.47.540,45.989,-0.142,-1.084,0.020
