epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744040514294,2025-04-07T18.41.54.294,33.112,0.215,0.250,-0.136
1744040514314,2025-04-07T18.41.54.314,33.132,0.176,0.077,-0.116
1744040514335,2025-04-07T18.41.54.335,33.153,0.152,-0.177,-0.108
1744040514355,2025-04-07T18.41.54.355,33.173,0.145,-0.475,-0.134
1744040514376,2025-04-07T18.41.54.376,33.194,-0.015,-0.776,-0.202
1744040514395,2025-04-07T18.41.54.395,33.213,-0.052,-1.354,-0.277
1744040514415,2025-04-07T18.41.54.415,33.233,0.215,-1.835,-0.333
1744040514436,2025-04-07T18.41.54.436,33.254,0.225,-2.114,-0.405
1744040514456,2025-04-07T18.41.54.456,33.274,0.109,-2.371,-0.468
1744040514477,2025-04-07T18.41.54.477,33.295,0.150,-2.336,-0.479
1744040514497,2025-04-07T18.41.54.497,33.315,0.214,-1.948,-0.438
1744040514516,2025-04-07T18.41.54.516,33.334,0.151,-1.665,-0.399
1744040514537,2025-04-07T18.41.54.537,33.355,0.087,-1.490,-0.374
1744040514557,2025-04-07T18.41.54.557,33.375,0.072,-1.246,-0.345
1744040514578,2025-04-07T18.41.54.578,33.396,0.051,-0.912,-0.286
1744040514598,2025-04-07T18.41.54.598,33.416,0.055,-0.636,-0.208
1744040514619,2025-04-07T18.41.54.619,33.437,0.100,-0.474,-0.138
1744040514638,2025-04-07T18.41.54.638,33.456,0.138,-0.271,-0.071
1744040514658,2025-04-07T18.41.54.658,33.476,0.170,0.070,0.013
1744040514679,2025-04-07T18.41.54.679,33.497,0.191,0.314,0.074
1744040514699,2025-04-07T18.41.54.699,33.517,0.233,0.343,0.092
1744040514720,2025-04-07T18.41.54.720,33.538,0.233,0.233,0.070
1744040514739,2025-04-07T18.41.54.739,33.557,0.187,0.087,0.020
1744040514759,2025-04-07T18.41.54.759,33.577,0.077,-0.082,-0.052
1744040514780,2025-04-07T18.41.54.780,33.598,-0.010,-0.399,-0.159
1744040514800,2025-04-07T18.41.54.800,33.618,-0.156,-0.857,-0.322
1744040514821,2025-04-07T18.41.54.821,33.639,-0.176,-1.650,-0.497
1744040514841,2025-04-07T18.41.54.841,33.659,0.093,-2.384,-0.632
1744040514860,2025-04-07T18.41.54.860,33.678,0.180,-2.722,-0.731
1744040514881,2025-04-07T18.41.54.881,33.699,0.226,-2.622,-0.741
1744040514901,2025-04-07T18.41.54.901,33.719,0.230,-2.286,-0.685
1744040514922,2025-04-07T18.41.54.922,33.740,0.132,-1.704,-0.602
1744040514942,2025-04-07T18.41.54.942,33.760,0.065,-1.366,-0.505
1744040514963,2025-04-07T18.41.54.963,33.781,0.020,-1.117,-0.393
1744040514982,2025-04-07T18.41.54.982,33.800,0.010,-0.776,-0.243
1744040515003,2025-04-07T18.41.55.003,33.821,0.081,-0.448,-0.083
1744040515023,2025-04-07T18.41.55.023,33.841,0.120,-0.074,0.036
1744040515044,2025-04-07T18.41.55.044,33.862,0.096,0.252,0.052
1744040515064,2025-04-07T18.41.55.064,33.882,0.198,0.378,0.030
1744040515085,2025-04-07T18.41.55.085,33.903,0.250,0.303,0.016
1744040515104,2025-04-07T18.41.55.104,33.922,0.236,0.139,-0.007
1744040515124,2025-04-07T18.41.55.124,33.942,0.091,-0.061,-0.047
1744040515145,2025-04-07T18.41.55.145,33.963,0.001,-0.238,-0.094
1744040515165,2025-04-07T18.41.55.165,33.983,0.001,-0.481,-0.177
1744040515186,2025-04-07T18.41.55.186,34.004,-0.062,-0.964,-0.316
1744040515205,2025-04-07T18.41.55.205,34.023,-0.074,-1.613,-0.477
1744040515225,2025-04-07T18.41.55.225,34.043,0.156,-2.189,-0.638
1744040515246,2025-04-07T18.41.55.246,34.064,0.270,-2.508,-0.791
1744040515266,2025-04-07T18.41.55.266,34.084,0.274,-2.518,-0.850
1744040515287,2025-04-07T18.41.55.287,34.105,0.261,-2.219,-0.819
1744040515307,2025-04-07T18.41.55.307,34.125,0.185,-1.713,-0.725
1744040515326,2025-04-07T18.41.55.326,34.144,0.095,-1.407,-0.604
1744040515347,2025-04-07T18.41.55.347,34.165,0.045,-1.221,-0.467
1744040515367,2025-04-07T18.41.55.367,34.185,0.022,-0.907,-0.319
1744040515388,2025-04-07T18.41.55.388,34.206,0.048,-0.601,-0.159
1744040515408,2025-04-07T18.41.55.408,34.226,0.110,-0.437,-0.026
1744040515429,2025-04-07T18.41.55.429,34.247,0.145,-0.261,0.061
1744040515448,2025-04-07T18.41.55.448,34.266,0.146,-0.037,0.094
1744040515468,2025-04-07T18.41.55.468,34.286,0.179,0.216,0.080
1744040515489,2025-04-07T18.41.55.489,34.307,0.215,0.311,0.045
1744040515509,2025-04-07T18.41.55.509,34.327,0.263,0.255,0.000
1744040515530,2025-04-07T18.41.55.530,34.348,0.220,0.178,-0.047
1744040515550,2025-04-07T18.41.55.550,34.368,0.124,-0.016,-0.095
1744040515569,2025-04-07T18.41.55.569,34.387,0.019,-0.322,-0.160
1744040515590,2025-04-07T18.41.55.590,34.408,-0.021,-0.660,-0.251
1744040515610,2025-04-07T18.41.55.610,34.428,-0.071,-1.190,-0.365
1744040515631,2025-04-07T18.41.55.631,34.449,0.042,-1.908,-0.492
1744040515651,2025-04-07T18.41.55.651,34.469,0.221,-2.492,-0.618
1744040515670,2025-04-07T18.41.55.670,34.488,0.310,-2.592,-0.677
1744040515691,2025-04-07T18.41.55.691,34.509,0.308,-2.458,-0.694
1744040515712,2025-04-07T18.41.55.712,34.530,0.272,-2.088,-0.654
1744040515732,2025-04-07T18.41.55.732,34.550,0.169,-1.579,-0.582
1744040515753,2025-04-07T18.41.55.753,34.571,0.088,-1.328,-0.512
1744040515773,2025-04-07T18.41.55.773,34.591,0.048,-1.098,-0.437
1744040515792,2025-04-07T18.41.55.792,34.610,0.057,-0.759,-0.328
1744040515813,2025-04-07T18.41.55.813,34.631,0.078,-0.526,-0.198
1744040515833,2025-04-07T18.41.55.833,34.651,0.143,-0.317,-0.072
1744040515854,2025-04-07T18.41.55.854,34.672,0.109,-0.049,0.083
1744040515874,2025-04-07T18.41.55.874,34.692,0.108,0.206,0.149
1744040515895,2025-04-07T18.41.55.895,34.713,0.142,0.422,0.093
1744040515914,2025-04-07T18.41.55.914,34.732,0.235,0.312,0.034
1744040515934,2025-04-07T18.41.55.934,34.752,0.238,0.003,0.043
1744040515955,2025-04-07T18.41.55.955,34.773,0.216,-0.297,0.030
1744040515975,2025-04-07T18.41.55.975,34.793,0.197,-0.515,-0.014
1744040515996,2025-04-07T18.41.55.996,34.814,0.167,-0.729,-0.269
1744040516016,2025-04-07T18.41.56.016,34.834,0.081,-0.752,-0.400
1744040516035,2025-04-07T18.41.56.035,34.853,0.153,-1.190,-0.454
1744040516056,2025-04-07T18.41.56.056,34.874,0.146,-1.512,-0.566
1744040516076,2025-04-07T18.41.56.076,34.894,0.228,-1.863,-0.704
1744040516097,2025-04-07T18.41.56.097,34.915,0.341,-2.245,-0.776
1744040516117,2025-04-07T18.41.56.117,34.935,0.336,-2.218,-0.821
1744040516136,2025-04-07T18.41.56.136,34.954,0.340,-2.037,-0.814
1744040516157,2025-04-07T18.41.56.157,34.975,0.270,-1.707,-0.746
1744040516177,2025-04-07T18.41.56.177,34.995,0.162,-1.480,-0.633
1744040516198,2025-04-07T18.41.56.198,35.016,0.085,-1.220,-0.505
1744040516218,2025-04-07T18.41.56.218,35.036,0.056,-0.873,-0.373
1744040516239,2025-04-07T18.41.56.239,35.057,0.043,-0.489,-0.249
1744040516258,2025-04-07T18.41.56.258,35.076,0.100,-0.209,-0.156
1744040516278,2025-04-07T18.41.56.278,35.096,0.084,0.039,-0.113
1744040516299,2025-04-07T18.41.56.299,35.117,0.121,0.259,-0.090
1744040516319,2025-04-07T18.41.56.319,35.137,0.178,0.309,-0.064
1744040516340,2025-04-07T18.41.56.340,35.158,0.160,0.208,-0.018
1744040516360,2025-04-07T18.41.56.360,35.178,0.131,0.004,0.007
1744040516379,2025-04-07T18.41.56.379,35.197,0.085,-0.176,-0.001
1744040516400,2025-04-07T18.41.56.400,35.218,0.026,-0.390,-0.066
1744040516420,2025-04-07T18.41.56.420,35.238,-0.005,-0.722,-0.183
1744040516441,2025-04-07T18.41.56.441,35.259,0.006,-1.219,-0.345
1744040516462,2025-04-07T18.41.56.462,35.280,0.077,-1.698,-0.506
1744040516482,2025-04-07T18.41.56.482,35.300,0.160,-2.123,-0.702
1744040516501,2025-04-07T18.41.56.501,35.319,0.297,-2.372,-0.858
1744040516522,2025-04-07T18.41.56.522,35.340,0.319,-2.330,-0.923
1744040516542,2025-04-07T18.41.56.542,35.360,0.266,-2.045,-0.885
1744040516563,2025-04-07T18.41.56.563,35.381,0.142,-1.666,-0.779
1744040516583,2025-04-07T18.41.56.583,35.401,0.095,-1.359,-0.629
1744040516602,2025-04-07T18.41.56.602,35.420,0.044,-1.082,-0.471
1744040516623,2025-04-07T18.41.56.623,35.441,0.013,-0.825,-0.305
1744040516643,2025-04-07T18.41.56.643,35.461,0.040,-0.602,-0.160
1744040516664,2025-04-07T18.41.56.664,35.482,0.098,-0.354,-0.048
1744040516684,2025-04-07T18.41.56.684,35.502,0.115,-0.111,0.039
1744040516705,2025-04-07T18.41.56.705,35.523,0.146,0.064,0.070
1744040516724,2025-04-07T18.41.56.724,35.542,0.220,0.198,0.055
1744040516744,2025-04-07T18.41.56.744,35.562,0.239,0.231,0.030
1744040516765,2025-04-07T18.41.56.765,35.583,0.222,0.171,0.002
1744040516785,2025-04-07T18.41.56.785,35.603,0.163,0.069,-0.036
1744040516806,2025-04-07T18.41.56.806,35.624,0.104,-0.131,-0.082
1744040516826,2025-04-07T18.41.56.826,35.644,0.041,-0.394,-0.161
1744040516845,2025-04-07T18.41.56.845,35.663,-0.040,-0.777,-0.286
1744040516866,2025-04-07T18.41.56.866,35.684,-0.047,-1.321,-0.452
1744040516886,2025-04-07T18.41.56.886,35.704,0.123,-2.014,-0.666
1744040516907,2025-04-07T18.41.56.907,35.725,0.273,-2.564,-0.912
1744040516927,2025-04-07T18.41.56.927,35.745,0.359,-2.620,-1.078
1744040516948,2025-04-07T18.41.56.948,35.766,0.361,-2.318,-1.087
1744040516967,2025-04-07T18.41.56.967,35.785,0.228,-1.833,-0.997
1744040516987,2025-04-07T18.41.56.987,35.805,0.092,-1.422,-0.849
1744040517008,2025-04-07T18.41.57.008,35.826,0.024,-1.141,-0.660
1744040517028,2025-04-07T18.41.57.028,35.846,0.001,-0.806,-0.448
1744040517049,2025-04-07T18.41.57.049,35.867,0.039,-0.527,-0.251
1744040517068,2025-04-07T18.41.57.068,35.886,0.051,-0.307,-0.110
1744040517088,2025-04-07T18.41.57.088,35.906,0.104,-0.083,-0.023
1744040517109,2025-04-07T18.41.57.109,35.927,0.214,0.065,0.016
1744040517129,2025-04-07T18.41.57.129,35.947,0.239,0.106,0.044
1744040517150,2025-04-07T18.41.57.150,35.968,0.224,0.167,0.074
1744040517170,2025-04-07T18.41.57.170,35.988,0.211,0.183,0.058
1744040517190,2025-04-07T18.41.57.190,36.008,0.177,0.095,-0.007
1744040517210,2025-04-07T18.41.57.210,36.028,0.130,-0.106,-0.085
1744040517231,2025-04-07T18.41.57.231,36.049,0.022,-0.325,-0.180
1744040517251,2025-04-07T18.41.57.251,36.069,-0.031,-0.616,-0.314
1744040517272,2025-04-07T18.41.57.272,36.090,-0.053,-1.009,-0.495
1744040517292,2025-04-07T18.41.57.292,36.110,-0.003,-1.672,-0.721
1744040517311,2025-04-07T18.41.57.311,36.129,0.217,-2.423,-0.948
1744040517332,2025-04-07T18.41.57.332,36.150,0.404,-2.629,-1.086
1744040517352,2025-04-07T18.41.57.352,36.170,0.357,-2.499,-1.108
1744040517373,2025-04-07T18.41.57.373,36.191,0.259,-2.079,-1.026
1744040517393,2025-04-07T18.41.57.393,36.211,0.145,-1.587,-0.871
1744040517414,2025-04-07T18.41.57.414,36.232,0.059,-1.309,-0.675
1744040517433,2025-04-07T18.41.57.433,36.251,0.010,-1.006,-0.461
1744040517453,2025-04-07T18.41.57.453,36.271,0.006,-0.635,-0.261
1744040517474,2025-04-07T18.41.57.474,36.292,0.071,-0.282,-0.104
1744040517494,2025-04-07T18.41.57.494,36.312,0.143,-0.040,-0.017
1744040517515,2025-04-07T18.41.57.515,36.333,0.160,0.116,-0.005
1744040517534,2025-04-07T18.41.57.534,36.352,0.203,0.223,-0.011
1744040517554,2025-04-07T18.41.57.554,36.372,0.222,0.269,0.011
1744040517575,2025-04-07T18.41.57.575,36.393,0.156,0.248,0.051
1744040517595,2025-04-07T18.41.57.595,36.413,0.119,0.075,0.062
1744040517616,2025-04-07T18.41.57.616,36.434,0.069,-0.140,0.018
1744040517636,2025-04-07T18.41.57.636,36.454,0.002,-0.390,-0.068
1744040517655,2025-04-07T18.41.57.655,36.473,-0.078,-0.736,-0.206
1744040517676,2025-04-07T18.41.57.676,36.494,-0.059,-1.302,-0.387
1744040517696,2025-04-07T18.41.57.696,36.514,0.093,-1.969,-0.565
1744040517717,2025-04-07T18.41.57.717,36.535,0.272,-2.400,-0.704
1744040517737,2025-04-07T18.41.57.737,36.555,0.321,-2.549,-0.778
1744040517758,2025-04-07T18.41.57.758,36.576,0.331,-2.436,-0.770
1744040517777,2025-04-07T18.41.57.777,36.595,0.282,-2.034,-0.700
1744040517797,2025-04-07T18.41.57.797,36.615,0.168,-1.621,-0.593
1744040517818,2025-04-07T18.41.57.818,36.636,0.080,-1.337,-0.463
1744040517838,2025-04-07T18.41.57.838,36.656,0.033,-0.984,-0.303
1744040517859,2025-04-07T18.41.57.859,36.677,0.061,-0.679,-0.153
1744040517878,2025-04-07T18.41.57.878,36.696,0.143,-0.446,-0.041
1744040517899,2025-04-07T18.41.57.899,36.717,0.186,-0.233,0.043
1744040517919,2025-04-07T18.41.57.919,36.737,0.229,-0.150,0.116
1744040517940,2025-04-07T18.41.57.940,36.758,0.253,-0.108,0.147
1744040517960,2025-04-07T18.41.57.960,36.778,0.232,0.058,0.121
1744040517981,2025-04-07T18.41.57.981,36.799,0.195,0.223,0.057
1744040518000,2025-04-07T18.41.58.000,36.818,0.172,0.234,-0.022
1744040518020,2025-04-07T18.41.58.020,36.838,0.087,0.215,-0.125
1744040518041,2025-04-07T18.41.58.041,36.859,0.084,0.005,-0.212
1744040518061,2025-04-07T18.41.58.061,36.879,0.094,-0.360,-0.275
1744040518082,2025-04-07T18.41.58.082,36.900,-0.086,-0.748,-0.346
1744040518102,2025-04-07T18.41.58.102,36.920,-0.155,-1.349,-0.413
1744040518121,2025-04-07T18.41.58.121,36.939,-0.009,-2.059,-0.485
1744040518142,2025-04-07T18.41.58.142,36.960,0.154,-2.547,-0.532
1744040518162,2025-04-07T18.41.58.162,36.980,0.010,-2.726,-0.551
1744040518183,2025-04-07T18.41.58.183,37.001,0.003,-2.517,-0.500
1744040518203,2025-04-07T18.41.58.203,37.021,0.067,-2.028,-0.426
1744040518224,2025-04-07T18.41.58.224,37.042,-0.002,-1.661,-0.405
1744040518243,2025-04-07T18.41.58.243,37.061,-0.040,-1.371,-0.385
1744040518263,2025-04-07T18.41.58.263,37.081,-0.028,-1.062,-0.318
1744040518284,2025-04-07T18.41.58.284,37.102,0.010,-0.720,-0.221
1744040518304,2025-04-07T18.41.58.304,37.122,0.077,-0.451,-0.115
1744040518325,2025-04-07T18.41.58.325,37.143,0.101,-0.219,-0.035
1744040518344,2025-04-07T18.41.58.344,37.162,0.117,0.051,0.007
1744040518364,2025-04-07T18.41.58.364,37.182,0.147,0.236,0.022
1744040518385,2025-04-07T18.41.58.385,37.203,0.191,0.304,0.037
1744040518405,2025-04-07T18.41.58.405,37.223,0.208,0.302,0.030
1744040518426,2025-04-07T18.41.58.426,37.244,0.146,0.217,-0.008
1744040518446,2025-04-07T18.41.58.446,37.264,0.026,0.023,-0.070
1744040518465,2025-04-07T18.41.58.465,37.283,0.001,-0.329,-0.154
1744040518486,2025-04-07T18.41.58.486,37.304,-0.051,-0.655,-0.256
1744040518506,2025-04-07T18.41.58.506,37.324,-0.163,-1.082,-0.355
1744040518527,2025-04-07T18.41.58.527,37.345,-0.137,-1.743,-0.443
1744040518547,2025-04-07T18.41.58.547,37.365,0.024,-2.352,-0.528
1744040518568,2025-04-07T18.41.58.568,37.386,0.089,-2.754,-0.631
1744040518587,2025-04-07T18.41.58.587,37.405,0.140,-2.805,-0.674
1744040518608,2025-04-07T18.41.58.608,37.426,0.157,-2.397,-0.635
1744040518628,2025-04-07T18.41.58.628,37.446,0.083,-1.917,-0.582
1744040518649,2025-04-07T18.41.58.649,37.467,-0.016,-1.574,-0.529
1744040518669,2025-04-07T18.41.58.669,37.487,-0.074,-1.281,-0.436
1744040518690,2025-04-07T18.41.58.690,37.508,-0.072,-0.866,-0.294
1744040518709,2025-04-07T18.41.58.709,37.527,-0.026,-0.536,-0.153
1744040518729,2025-04-07T18.41.58.729,37.547,0.059,-0.351,-0.048
1744040518750,2025-04-07T18.41.58.750,37.568,0.106,-0.081,0.012
1744040518770,2025-04-07T18.41.58.770,37.588,0.127,0.300,0.022
1744040518791,2025-04-07T18.41.58.791,37.609,0.219,0.488,0.022
1744040518810,2025-04-07T18.41.58.810,37.628,0.246,0.488,0.018
1744040518830,2025-04-07T18.41.58.830,37.648,0.167,0.363,0.022
1744040518851,2025-04-07T18.41.58.851,37.669,0.087,0.171,0.008
1744040518871,2025-04-07T18.41.58.871,37.689,0.045,-0.022,-0.038
1744040518892,2025-04-07T18.41.58.892,37.710,-0.065,-0.333,-0.127
1744040518912,2025-04-07T18.41.58.912,37.730,-0.144,-0.823,-0.259
1744040518931,2025-04-07T18.41.58.931,37.749,-0.083,-1.418,-0.393
1744040518952,2025-04-07T18.41.58.952,37.770,-0.036,-1.804,-0.495
1744040518972,2025-04-07T18.41.58.972,37.790,0.014,-2.246,-0.614
1744040518993,2025-04-07T18.41.58.993,37.811,0.128,-2.621,-0.746
1744040519013,2025-04-07T18.41.59.013,37.831,0.237,-2.708,-0.814
1744040519034,2025-04-07T18.41.59.034,37.852,0.193,-2.421,-0.788
1744040519053,2025-04-07T18.41.59.053,37.871,0.068,-1.868,-0.690
1744040519073,2025-04-07T18.41.59.073,37.891,-0.030,-1.500,-0.573
1744040519094,2025-04-07T18.41.59.094,37.912,-0.078,-1.237,-0.448
1744040519114,2025-04-07T18.41.59.114,37.932,-0.089,-0.908,-0.307
1744040519135,2025-04-07T18.41.59.135,37.953,-0.031,-0.664,-0.175
1744040519155,2025-04-07T18.41.59.155,37.973,0.041,-0.440,-0.081
1744040519174,2025-04-07T18.41.59.174,37.992,0.067,-0.148,-0.002
1744040519195,2025-04-07T18.41.59.195,38.013,0.068,0.210,0.044
1744040519215,2025-04-07T18.41.59.215,38.033,0.149,0.411,0.071
1744040519236,2025-04-07T18.41.59.236,38.054,0.191,0.420,0.069
1744040519256,2025-04-07T18.41.59.256,38.074,0.164,0.297,0.047
1744040519275,2025-04-07T18.41.59.275,38.093,0.129,0.094,0.028
1744040519296,2025-04-07T18.41.59.296,38.114,0.037,-0.093,-0.030
1744040519316,2025-04-07T18.41.59.316,38.134,-0.008,-0.397,-0.130
1744040519337,2025-04-07T18.41.59.337,38.155,-0.061,-0.812,-0.253
1744040519358,2025-04-07T18.41.59.358,38.176,-0.136,-1.176,-0.405
1744040519378,2025-04-07T18.41.59.378,38.196,-0.113,-1.687,-0.577
1744040519397,2025-04-07T18.41.59.397,38.215,0.066,-2.293,-0.743
1744040519418,2025-04-07T18.41.59.418,38.236,0.174,-2.595,-0.841
1744040519438,2025-04-07T18.41.59.438,38.256,0.182,-2.597,-0.843
1744040519459,2025-04-07T18.41.59.459,38.277,0.138,-2.276,-0.739
1744040519479,2025-04-07T18.41.59.479,38.297,0.042,-1.820,-0.622
1744040519500,2025-04-07T18.41.59.500,38.318,-0.011,-1.454,-0.511
1744040519519,2025-04-07T18.41.59.519,38.337,-0.098,-1.220,-0.397
1744040519539,2025-04-07T18.41.59.539,38.357,-0.105,-0.964,-0.268
1744040519560,2025-04-07T18.41.59.560,38.378,-0.056,-0.687,-0.155
1744040519580,2025-04-07T18.41.59.580,38.398,-0.030,-0.412,-0.042
1744040519601,2025-04-07T18.41.59.601,38.419,0.009,-0.110,0.008
1744040519620,2025-04-07T18.41.59.620,38.438,0.076,0.218,-0.021
1744040519640,2025-04-07T18.41.59.640,38.458,0.146,0.425,-0.081
1744040519661,2025-04-07T18.41.59.661,38.479,0.189,0.462,-0.097
1744040519681,2025-04-07T18.41.59.681,38.499,0.207,0.337,-0.080
1744040519702,2025-04-07T18.41.59.702,38.520,0.146,0.174,-0.089
1744040519722,2025-04-07T18.41.59.722,38.540,0.073,-0.083,-0.100
1744040519741,2025-04-07T18.41.59.741,38.559,-0.029,-0.379,-0.135
1744040519762,2025-04-07T18.41.59.762,38.580,-0.143,-0.735,-0.251
1744040519782,2025-04-07T18.41.59.782,38.600,-0.154,-1.237,-0.418
1744040519803,2025-04-07T18.41.59.803,38.621,-0.174,-1.761,-0.664
1744040519823,2025-04-07T18.41.59.823,38.641,-0.039,-2.343,-0.923
1744040519844,2025-04-07T18.41.59.844,38.662,0.081,-2.656,-1.104
1744040519863,2025-04-07T18.41.59.863,38.681,0.097,-2.584,-1.173
1744040519883,2025-04-07T18.41.59.883,38.701,0.071,-2.218,-1.089
1744040519904,2025-04-07T18.41.59.904,38.722,-0.038,-1.771,-0.916
1744040519924,2025-04-07T18.41.59.924,38.742,-0.118,-1.502,-0.732
1744040519945,2025-04-07T18.41.59.945,38.763,-0.130,-1.236,-0.529
1744040519964,2025-04-07T18.41.59.964,38.782,-0.107,-0.974,-0.308
1744040519984,2025-04-07T18.41.59.984,38.802,-0.112,-0.621,-0.118
1744040520005,2025-04-07T18.42.00.005,38.823,-0.102,-0.196,-0.027
1744040520025,2025-04-07T18.42.00.025,38.843,0.029,0.111,-0.029
1744040520046,2025-04-07T18.42.00.046,38.864,0.148,0.283,-0.041
1744040520066,2025-04-07T18.42.00.066,38.884,0.169,0.479,-0.048
1744040520086,2025-04-07T18.42.00.086,38.904,0.154,0.526,-0.047
1744040520106,2025-04-07T18.42.00.106,38.924,0.113,0.287,-0.052
1744040520127,2025-04-07T18.42.00.127,38.945,0.076,0.025,-0.086
1744040520147,2025-04-07T18.42.00.147,38.965,0.031,-0.241,-0.158
1744040520168,2025-04-07T18.42.00.168,38.986,-0.054,-0.636,-0.265
1744040520188,2025-04-07T18.42.00.188,39.006,-0.086,-1.096,-0.397
1744040520207,2025-04-07T18.42.00.207,39.025,-0.048,-1.590,-0.513
1744040520228,2025-04-07T18.42.00.228,39.046,0.088,-2.004,-0.615
1744040520248,2025-04-07T18.42.00.248,39.066,0.152,-2.285,-0.729
1744040520269,2025-04-07T18.42.00.269,39.087,0.194,-2.482,-0.809
1744040520289,2025-04-07T18.42.00.289,39.107,0.227,-2.404,-0.802
1744040520308,2025-04-07T18.42.00.308,39.126,0.145,-2.001,-0.727
1744040520329,2025-04-07T18.42.00.329,39.147,0.017,-1.615,-0.651
1744040520349,2025-04-07T18.42.00.349,39.167,-0.044,-1.346,-0.558
1744040520370,2025-04-07T18.42.00.370,39.188,-0.049,-1.084,-0.437
1744040520390,2025-04-07T18.42.00.390,39.208,-0.022,-0.786,-0.300
1744040520411,2025-04-07T18.42.00.411,39.229,-0.018,-0.497,-0.152
1744040520430,2025-04-07T18.42.00.430,39.248,0.014,-0.151,-0.016
1744040520450,2025-04-07T18.42.00.450,39.268,0.088,0.216,0.075
1744040520471,2025-04-07T18.42.00.471,39.289,0.193,0.396,0.111
1744040520491,2025-04-07T18.42.00.491,39.309,0.258,0.440,0.130
1744040520512,2025-04-07T18.42.00.512,39.330,0.227,0.310,0.143
1744040520532,2025-04-07T18.42.00.532,39.350,0.122,0.120,0.065
1744040520551,2025-04-07T18.42.00.551,39.369,0.091,-0.106,-0.117
1744040520572,2025-04-07T18.42.00.572,39.390,0.115,-0.535,-0.275
1744040520592,2025-04-07T18.42.00.592,39.410,0.032,-0.770,-0.424
1744040520613,2025-04-07T18.42.00.613,39.431,-0.035,-1.098,-0.610
1744040520633,2025-04-07T18.42.00.633,39.451,0.035,-1.486,-0.721
1744040520652,2025-04-07T18.42.00.652,39.470,0.104,-1.727,-0.737
1744040520673,2025-04-07T18.42.00.673,39.491,0.158,-1.931,-0.673
1744040520693,2025-04-07T18.42.00.693,39.511,0.227,-2.342,-0.537
1744040520714,2025-04-07T18.42.00.714,39.532,0.260,-2.446,-0.364
1744040520734,2025-04-07T18.42.00.734,39.552,0.179,-2.063,-0.253
1744040520755,2025-04-07T18.42.00.755,39.573,0.054,-1.633,-0.281
1744040520774,2025-04-07T18.42.00.774,39.592,0.003,-1.335,-0.392
1744040520795,2025-04-07T18.42.00.795,39.613,-0.014,-1.097,-0.448
1744040520815,2025-04-07T18.42.00.815,39.633,-0.008,-0.818,-0.414
1744040520836,2025-04-07T18.42.00.836,39.654,0.045,-0.516,-0.294
1744040520856,2025-04-07T18.42.00.856,39.674,0.068,-0.156,-0.163
1744040520877,2025-04-07T18.42.00.877,39.695,0.062,0.232,-0.113
1744040520896,2025-04-07T18.42.00.896,39.714,0.148,0.408,-0.091
1744040520916,2025-04-07T18.42.00.916,39.734,0.201,0.317,-0.055
1744040520937,2025-04-07T18.42.00.937,39.755,0.194,0.148,-0.035
1744040520957,2025-04-07T18.42.00.957,39.775,0.156,-0.072,-0.038
1744040520978,2025-04-07T18.42.00.978,39.796,0.100,-0.406,-0.071
1744040520998,2025-04-07T18.42.00.998,39.816,0.035,-0.792,-0.133
1744040521017,2025-04-07T18.42.01.017,39.835,-0.027,-1.188,-0.205
1744040521038,2025-04-07T18.42.01.038,39.856,-0.101,-1.615,-0.292
1744040521058,2025-04-07T18.42.01.058,39.876,-0.114,-2.065,-0.361
1744040521079,2025-04-07T18.42.01.079,39.897,0.031,-2.202,-0.379
